name,prompt,negative_prompt,category,weight,favorite
0014 | Documentary/Photojournalism,"photojournalistic image, immediate human story, authentic environment, natural motion, restrained processing","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Documentary,1.0,False
0015 | Studio/Hard Light,"hard studio light, crisp shadows, sculptural geometry, high contrast, bold editorial impact","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Studio,1.0,False
0016 | Studio/Softbox,"large softbox studio lighting, smooth controlled gradients, flattering skin, clean commercial detail","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Studio,1.0,False
0017 | Studio/Beauty Dish,"beauty-dish portrait lighting, crisp luminous face, defined cheekbones, controlled shadow, glossy editorial finish","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Studio,1.0,False
0018 | Studio/Colored Gels,"studio photography with colored gels, separated rim lights, saturated controlled palette, dramatic modern mood","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Studio,1.0,False
0019 | Night/Neon City,"night portrait in neon city light, rain reflections, mixed color temperatures, cinematic urban atmosphere","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Night,1.0,False
0020 | Night/Practical Lights,"night photography using practical lamps and signage, believable motivated lighting, deep atmospheric shadows","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Night,1.0,False
0021 | Golden Hour/Backlit,"golden-hour backlight, glowing hair rim, warm atmospheric haze, gentle lens flare, romantic natural color","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Golden Hour,1.0,False
0022 | Blue Hour/Cinematic,"blue-hour photography, cool ambient sky, warm practical lights, quiet cinematic contrast, rich dusk color","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Blue Hour,1.0,False
0023 | Black And White/Fine Art,"fine-art black-and-white photography, rich tonal range, luminous skin, controlled grain, timeless composition","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Black And White,1.0,False
0024 | Black And White/Noir,"noir black-and-white photography, venetian-blind shadows, hard contrast, smoke haze, mysterious cinematic framing","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Black And White,1.0,False
0025 | Vintage/Polaroid,"instant-film Polaroid aesthetic, soft focus, chemical color shifts, white border feeling, candid nostalgia","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Vintage,1.0,False
0026 | Vintage/1970s Magazine,"1970s magazine photography, warm muted color, soft flash, period styling, printed editorial texture","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Vintage,1.0,False
0027 | Vintage/1990s Flash,"1990s direct-flash fashion photo, crisp candid energy, saturated film color, nightlife editorial attitude","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Vintage,1.0,False
0028 | Commercial/Product Hero,"commercial hero photography, pristine material detail, clean controlled reflections, strong focal hierarchy","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Commercial,1.0,False
0029 | Commercial/Lifestyle,"premium lifestyle advertising, natural interaction, aspirational environment, bright believable light, polished authenticity","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Commercial,1.0,False
0030 | Macro/Beauty Detail,"macro beauty photography, extreme eye and skin detail, precise focus plane, soft controlled highlights","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Macro,1.0,False
0031 | Architecture/Editorial,"architectural editorial photography, corrected perspective, geometric composition, clean natural light, material fidelity","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Architecture,1.0,False
0032 | Travel/Luxury,"luxury travel photography, expansive destination context, elegant subject integration, warm premium color grade","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Travel,1.0,False
0033 | Sports/Dynamic,"dynamic sports photography, frozen decisive motion, strong directional composition, crisp subject separation","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Sports,1.0,False
0034 | Dance/Motion Blur,"dance photography with intentional motion blur, graceful gesture trails, controlled sharp focal point, theatrical light","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Dance,1.0,False
0035 | Underwater/Ethereal,"underwater fashion photography, flowing fabric, suspended movement, soft caustic light, dreamlike blue depth","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Underwater,1.0,False
0036 | Rain/Atmospheric,"atmospheric rain photography, visible droplets, wet reflective surfaces, moody practical lighting, cinematic depth","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Rain,1.0,False
0037 | Desert/Harsh Sun,"desert fashion photography, hard overhead sun, graphic shadows, windblown fabric, expansive minimal landscape","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Desert,1.0,False
0038 | Snow/Soft Overcast,"winter portrait in soft overcast snow light, luminous skin, subtle cool palette, delicate atmospheric detail","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Snow,1.0,False
0039 | Concert/Stage Light,"concert photography, dramatic stage beams, saturated backlight, energetic crowd atmosphere, authentic performance moment","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Concert,1.0,False
0040 | Editorial/Minimal Set,"editorial photography on a minimal set, disciplined palette, clean geometry, confident pose, premium layout space","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, illustration, painting, CGI",Editorial,1.0,False
