name,category,prompt,negative_prompt
none,Control,,
random,Control,,
Hunting — Cinematic Wide Staging 035,Hunting,"the selected animal stalking or pursuing prey attentively, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Cinematic Wide Staging 036,Feeding,"the selected animal feeding or drinking naturally, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Cinematic Wide Staging 037,Resting,"the selected animal resting or sleeping in a relaxed pose, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Cinematic Wide Staging 038,Playing,"the selected animal playing energetically, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Cinematic Wide Staging 039,Migration,"a group of the selected animals migrating together, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Cinematic Wide Staging 040,Flight,"the selected animal taking flight or gliding through the air, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Cinematic Wide Staging 041,Swimming,"the selected animal swimming or diving naturally, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Cinematic Wide Staging 042,People Interaction,"the selected animal interacting cautiously with a person, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Cinematic Wide Staging 043,Social Behaviour,"the selected animal communicating with its group, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Cinematic Wide Staging 044,Courtship,"the selected animal performing a natural courtship display, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Cinematic Wide Staging 045,Parenting,"the selected animal caring for its young, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Cinematic Wide Staging 046,Territorial Display,"the selected animal performing a territorial display, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Cinematic Wide Staging 047,Foraging,"the selected animal foraging for food, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Cinematic Wide Staging 048,Grooming,"the selected animal grooming itself or another animal, cinematic wide staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Candid Observational Timing 049,Natural Behaviour,"the selected animal calmly observing its surroundings, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Candid Observational Timing 050,Movement,"the selected animal walking or running with natural weight and gait, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Candid Observational Timing 051,Hunting,"the selected animal stalking or pursuing prey attentively, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Candid Observational Timing 052,Feeding,"the selected animal feeding or drinking naturally, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Candid Observational Timing 053,Resting,"the selected animal resting or sleeping in a relaxed pose, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Candid Observational Timing 054,Playing,"the selected animal playing energetically, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Candid Observational Timing 055,Migration,"a group of the selected animals migrating together, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Candid Observational Timing 056,Flight,"the selected animal taking flight or gliding through the air, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Candid Observational Timing 057,Swimming,"the selected animal swimming or diving naturally, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Candid Observational Timing 058,People Interaction,"the selected animal interacting cautiously with a person, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Candid Observational Timing 059,Social Behaviour,"the selected animal communicating with its group, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Candid Observational Timing 060,Courtship,"the selected animal performing a natural courtship display, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Candid Observational Timing 061,Parenting,"the selected animal caring for its young, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Candid Observational Timing 062,Territorial Display,"the selected animal performing a territorial display, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Candid Observational Timing 063,Foraging,"the selected animal foraging for food, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Candid Observational Timing 064,Grooming,"the selected animal grooming itself or another animal, candid observational timing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Balanced Spatial Composition 065,Natural Behaviour,"the selected animal calmly observing its surroundings, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Balanced Spatial Composition 066,Movement,"the selected animal walking or running with natural weight and gait, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Balanced Spatial Composition 067,Hunting,"the selected animal stalking or pursuing prey attentively, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Balanced Spatial Composition 068,Feeding,"the selected animal feeding or drinking naturally, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Balanced Spatial Composition 069,Resting,"the selected animal resting or sleeping in a relaxed pose, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Balanced Spatial Composition 070,Playing,"the selected animal playing energetically, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Balanced Spatial Composition 071,Migration,"a group of the selected animals migrating together, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Balanced Spatial Composition 072,Flight,"the selected animal taking flight or gliding through the air, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Balanced Spatial Composition 073,Swimming,"the selected animal swimming or diving naturally, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Balanced Spatial Composition 074,People Interaction,"the selected animal interacting cautiously with a person, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Balanced Spatial Composition 075,Social Behaviour,"the selected animal communicating with its group, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Balanced Spatial Composition 076,Courtship,"the selected animal performing a natural courtship display, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Balanced Spatial Composition 077,Parenting,"the selected animal caring for its young, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Balanced Spatial Composition 078,Territorial Display,"the selected animal performing a territorial display, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Balanced Spatial Composition 079,Foraging,"the selected animal foraging for food, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Balanced Spatial Composition 080,Grooming,"the selected animal grooming itself or another animal, balanced spatial composition; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Dynamic Low-Angle Framing 081,Natural Behaviour,"the selected animal calmly observing its surroundings, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Dynamic Low-Angle Framing 082,Movement,"the selected animal walking or running with natural weight and gait, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Dynamic Low-Angle Framing 083,Hunting,"the selected animal stalking or pursuing prey attentively, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Dynamic Low-Angle Framing 084,Feeding,"the selected animal feeding or drinking naturally, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Dynamic Low-Angle Framing 085,Resting,"the selected animal resting or sleeping in a relaxed pose, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Dynamic Low-Angle Framing 086,Playing,"the selected animal playing energetically, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Dynamic Low-Angle Framing 087,Migration,"a group of the selected animals migrating together, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Dynamic Low-Angle Framing 088,Flight,"the selected animal taking flight or gliding through the air, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Dynamic Low-Angle Framing 089,Swimming,"the selected animal swimming or diving naturally, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Dynamic Low-Angle Framing 090,People Interaction,"the selected animal interacting cautiously with a person, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Dynamic Low-Angle Framing 091,Social Behaviour,"the selected animal communicating with its group, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Dynamic Low-Angle Framing 092,Courtship,"the selected animal performing a natural courtship display, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Dynamic Low-Angle Framing 093,Parenting,"the selected animal caring for its young, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Dynamic Low-Angle Framing 094,Territorial Display,"the selected animal performing a territorial display, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Dynamic Low-Angle Framing 095,Foraging,"the selected animal foraging for food, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Dynamic Low-Angle Framing 096,Grooming,"the selected animal grooming itself or another animal, dynamic low-angle framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Precise Subject Separation 097,Natural Behaviour,"the selected animal calmly observing its surroundings, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Precise Subject Separation 098,Movement,"the selected animal walking or running with natural weight and gait, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Precise Subject Separation 099,Hunting,"the selected animal stalking or pursuing prey attentively, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Precise Subject Separation 100,Feeding,"the selected animal feeding or drinking naturally, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Precise Subject Separation 101,Resting,"the selected animal resting or sleeping in a relaxed pose, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Precise Subject Separation 102,Playing,"the selected animal playing energetically, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Precise Subject Separation 103,Migration,"a group of the selected animals migrating together, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Precise Subject Separation 104,Flight,"the selected animal taking flight or gliding through the air, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Precise Subject Separation 105,Swimming,"the selected animal swimming or diving naturally, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Precise Subject Separation 106,People Interaction,"the selected animal interacting cautiously with a person, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Precise Subject Separation 107,Social Behaviour,"the selected animal communicating with its group, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Precise Subject Separation 108,Courtship,"the selected animal performing a natural courtship display, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Precise Subject Separation 109,Parenting,"the selected animal caring for its young, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Precise Subject Separation 110,Territorial Display,"the selected animal performing a territorial display, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Precise Subject Separation 111,Foraging,"the selected animal foraging for food, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Precise Subject Separation 112,Grooming,"the selected animal grooming itself or another animal, precise subject separation; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Strong Visual Storytelling 113,Natural Behaviour,"the selected animal calmly observing its surroundings, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Strong Visual Storytelling 114,Movement,"the selected animal walking or running with natural weight and gait, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Strong Visual Storytelling 115,Hunting,"the selected animal stalking or pursuing prey attentively, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Strong Visual Storytelling 116,Feeding,"the selected animal feeding or drinking naturally, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Strong Visual Storytelling 117,Resting,"the selected animal resting or sleeping in a relaxed pose, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Strong Visual Storytelling 118,Playing,"the selected animal playing energetically, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Strong Visual Storytelling 119,Migration,"a group of the selected animals migrating together, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Strong Visual Storytelling 120,Flight,"the selected animal taking flight or gliding through the air, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Strong Visual Storytelling 121,Swimming,"the selected animal swimming or diving naturally, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Strong Visual Storytelling 122,People Interaction,"the selected animal interacting cautiously with a person, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Strong Visual Storytelling 123,Social Behaviour,"the selected animal communicating with its group, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Strong Visual Storytelling 124,Courtship,"the selected animal performing a natural courtship display, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Strong Visual Storytelling 125,Parenting,"the selected animal caring for its young, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Strong Visual Storytelling 126,Territorial Display,"the selected animal performing a territorial display, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Strong Visual Storytelling 127,Foraging,"the selected animal foraging for food, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Strong Visual Storytelling 128,Grooming,"the selected animal grooming itself or another animal, strong visual storytelling; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Coherent Physical Movement 129,Natural Behaviour,"the selected animal calmly observing its surroundings, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Coherent Physical Movement 130,Movement,"the selected animal walking or running with natural weight and gait, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
