index,name,prompt,negative_prompt,category,weight,favorite
11,Female/Boudoir Nightwear & Clubwear/Cut-out Club Dress,"Adult woman wearing a cut-out club dress, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
12,Female/Boudoir Nightwear & Clubwear/Mesh Sleeve Mini Dress,"Adult woman wearing a mesh sleeve mini dress, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
13,Female/Boudoir Nightwear & Clubwear/Strappy Clubwear Set,"Adult woman wearing a strappy clubwear set, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
14,Female/Boudoir Nightwear & Clubwear/Crop Top and Mini Skirt Clubwear,"Adult woman wearing a crop top and mini skirt clubwear, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
15,Female/Boudoir Nightwear & Clubwear/Ruched Bodycon Dress,"Adult woman wearing a ruched bodycon dress, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
16,Female/Boudoir Nightwear & Clubwear/One-shoulder Club Dress,"Adult woman wearing a one-shoulder club dress, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
17,Female/Boudoir Nightwear & Clubwear/Silk Slip Dress,"Adult woman wearing a silk slip dress, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
18,Female/Boudoir Nightwear & Clubwear/Lace Slip Dress,"Adult woman wearing a lace slip dress, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
19,Female/Boudoir Nightwear & Clubwear/Satin Mini Slip,"Adult woman wearing a satin mini slip, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
20,Female/Boudoir Nightwear & Clubwear/Boudoir Camisole and Shorts Set,"Adult woman wearing a boudoir camisole and shorts set, with unbranded premium styling, coordinated fashion detail, and a flattering but natural fit.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Boudoir Nightwear & Clubwear,1,False
