index,name,prompt,negative_prompt,category,weight,favorite
11,Female/Alternative & Fetishwear/Patent Vinyl Corset,"Adult woman wearing a patent vinyl corset, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
12,Female/Alternative & Fetishwear/Mesh-and-Harness Look,"Adult woman wearing a mesh-and-harness look, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
13,Female/Alternative & Fetishwear/Strappy Harness Set,"Adult woman wearing a strappy harness set, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
14,Female/Alternative & Fetishwear/Industrial Strap Dress,"Adult woman wearing a industrial strap dress, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
15,Female/Alternative & Fetishwear/Punk Clubwear Look,"Adult woman wearing a punk clubwear look, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
16,Female/Alternative & Fetishwear/Goth Corset Look,"Adult woman wearing a goth corset look, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
17,Female/Alternative & Fetishwear/Cyber-goth Harness Look,"Adult woman wearing a cyber-goth harness look, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
18,Female/Alternative & Fetishwear/Dark Alt-fashion Ensemble,"Adult woman wearing a dark alt-fashion ensemble, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
19,Female/Alternative & Fetishwear/Buckled Bodycon Dress,"Adult woman wearing a buckled bodycon dress, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
20,Female/Alternative & Fetishwear/Mesh Panel Club Dress,"Adult woman wearing a mesh panel club dress, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
21,Female/Alternative & Fetishwear/Chain-detail Clubwear,"Adult woman wearing a chain-detail clubwear, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
22,Female/Alternative & Fetishwear/Cut-out Clubwear Dress,"Adult woman wearing a cut-out clubwear dress, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
23,Female/Alternative & Fetishwear/Industrial Bodysuit,"Adult woman wearing a industrial bodysuit, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
24,Female/Alternative & Fetishwear/Gloss PVC Skirt Set,"Adult woman wearing a gloss pvc skirt set, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
25,Female/Alternative & Fetishwear/Latex-look Pencil Dress,"Adult woman wearing a latex-look pencil dress, styled as fashion-oriented alternative wear with clear garment structure, premium finish, unbranded construction, and a strong visual silhouette.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual act, fetish pose, degraded anatomy, extra limbs, broken seams, low detail, blur",Clothing/Female/Alternative & Fetishwear,1,False
