index,name,prompt,negative_prompt,category,weight,favorite
19,Cyber-Goth Long Layers,"Give <Subject 1> cyber-goth long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
20,Cyber-Goth Braided Style,"Give <Subject 1> cyber-goth braided style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
21,Cyber-Goth Twin-Tail Style,"Give <Subject 1> cyber-goth twin-tail style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
22,Industrial Pixie,"Give <Subject 1> industrial pixie; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
23,Industrial Bob,"Give <Subject 1> industrial bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
24,Industrial Shag,"Give <Subject 1> industrial shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
25,Industrial Mullet,"Give <Subject 1> industrial mullet; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
26,Industrial Long Layers,"Give <Subject 1> industrial long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
27,Industrial Braided Style,"Give <Subject 1> industrial braided style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
28,Industrial Twin-Tail Style,"Give <Subject 1> industrial twin-tail style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
29,Visual-Kei-Inspired Pixie,"Give <Subject 1> visual-kei-inspired pixie; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
30,Visual-Kei-Inspired Bob,"Give <Subject 1> visual-kei-inspired bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
31,Visual-Kei-Inspired Shag,"Give <Subject 1> visual-kei-inspired shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
32,Visual-Kei-Inspired Mullet,"Give <Subject 1> visual-kei-inspired mullet; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
33,Visual-Kei-Inspired Long Layers,"Give <Subject 1> visual-kei-inspired long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
34,Visual-Kei-Inspired Braided Style,"Give <Subject 1> visual-kei-inspired braided style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
35,Visual-Kei-Inspired Twin-Tail Style,"Give <Subject 1> visual-kei-inspired twin-tail style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
36,Rivet-Inspired Pixie,"Give <Subject 1> rivet-inspired pixie; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
37,Rivet-Inspired Bob,"Give <Subject 1> rivet-inspired bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
38,Rivet-Inspired Shag,"Give <Subject 1> rivet-inspired shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
39,Rivet-Inspired Mullet,"Give <Subject 1> rivet-inspired mullet; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
40,Rivet-Inspired Long Layers,"Give <Subject 1> rivet-inspired long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
41,Rivet-Inspired Braided Style,"Give <Subject 1> rivet-inspired braided style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
42,Rivet-Inspired Twin-Tail Style,"Give <Subject 1> rivet-inspired twin-tail style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
43,Neon-Accent Pixie,"Give <Subject 1> neon-accent pixie; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
44,Neon-Accent Bob,"Give <Subject 1> neon-accent bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
45,Neon-Accent Shag,"Give <Subject 1> neon-accent shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
46,Neon-Accent Mullet,"Give <Subject 1> neon-accent mullet; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
47,Neon-Accent Long Layers,"Give <Subject 1> neon-accent long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
48,Neon-Accent Braided Style,"Give <Subject 1> neon-accent braided style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
49,Neon-Accent Twin-Tail Style,"Give <Subject 1> neon-accent twin-tail style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
50,Razor-Cut Pixie,"Give <Subject 1> razor-cut pixie; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
51,Razor-Cut Bob,"Give <Subject 1> razor-cut bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
52,Razor-Cut Shag,"Give <Subject 1> razor-cut shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
53,Razor-Cut Mullet,"Give <Subject 1> razor-cut mullet; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
54,Razor-Cut Long Layers,"Give <Subject 1> razor-cut long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
55,Razor-Cut Braided Style,"Give <Subject 1> razor-cut braided style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
56,Razor-Cut Twin-Tail Style,"Give <Subject 1> razor-cut twin-tail style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
57,Undercut Pixie,"Give <Subject 1> undercut pixie; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
58,Undercut Bob,"Give <Subject 1> undercut bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
59,Undercut Shag,"Give <Subject 1> undercut shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
60,Undercut Mullet,"Give <Subject 1> undercut mullet; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
61,Undercut Long Layers,"Give <Subject 1> undercut long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
62,Undercut Braided Style,"Give <Subject 1> undercut braided style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
63,Undercut Twin-Tail Style,"Give <Subject 1> undercut twin-tail style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
64,Mohawk-Inspired Pixie,"Give <Subject 1> mohawk-inspired pixie; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
65,Mohawk-Inspired Bob,"Give <Subject 1> mohawk-inspired bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
66,Mohawk-Inspired Shag,"Give <Subject 1> mohawk-inspired shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
67,Mohawk-Inspired Mullet,"Give <Subject 1> mohawk-inspired mullet; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
68,Mohawk-Inspired Long Layers,"Give <Subject 1> mohawk-inspired long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
69,Mohawk-Inspired Braided Style,"Give <Subject 1> mohawk-inspired braided style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
70,Mohawk-Inspired Twin-Tail Style,"Give <Subject 1> mohawk-inspired twin-tail style; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
71,Deathhawk-Inspired Pixie,"Give <Subject 1> deathhawk-inspired pixie; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
72,Deathhawk-Inspired Bob,"Give <Subject 1> deathhawk-inspired bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
73,Deathhawk-Inspired Shag,"Give <Subject 1> deathhawk-inspired shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
74,Deathhawk-Inspired Mullet,"Give <Subject 1> deathhawk-inspired mullet; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
75,Deathhawk-Inspired Long Layers,"Give <Subject 1> deathhawk-inspired long layers; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Keep every structural section attached and repeatable across frames.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Alternative Goth Cyber,1.0,False
