name,prompt,negative_prompt,category,weight,favorite
"0011 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — cinematic landscape framing, 40mm natural-perspective lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; environmental portrait distance; cinematic landscape framing; 40mm natural-perspective lens; slightly off-centre editorial composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0012 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — balanced square framing, 24mm wide-angle lens with controlled edge distortion, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; camera distance balanced between subject and environment; balanced square framing; 24mm wide-angle lens with controlled edge distortion; slightly off-centre editorial composition; focus locked on the primary subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0013 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — tight portrait crop, 50mm standard lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; environmental portrait distance; tight portrait crop; 50mm standard lens; centred composition; focus locked on the primary subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0014 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — full-figure framing, 35mm environmental lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; wide scene distance; full-figure framing; 35mm environmental lens; symmetrical visual balance; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0015 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — three-quarter-length crop, 40mm natural-perspective lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; camera far enough back to preserve spatial context; three-quarter-length crop; 40mm natural-perspective lens; asymmetrical cinematic balance; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0016 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — three-quarter-length crop, 24mm wide-angle lens with controlled edge distortion, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; intimate portrait distance; three-quarter-length crop; 24mm wide-angle lens with controlled edge distortion; environmental elements framing the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0017 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — balanced square framing, 35mm environmental lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; close camera distance; balanced square framing; 35mm environmental lens; strong leading lines toward the subject; deep focus across the visible environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0018 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — full-figure framing, 28mm moderately wide lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; moderate camera distance; full-figure framing; 28mm moderately wide lens; minimal uncluttered composition; deep focus across the visible environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0019 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — three-quarter-length crop, 24mm wide-angle lens with controlled edge distortion, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; environmental portrait distance; three-quarter-length crop; 24mm wide-angle lens with controlled edge distortion; environmental elements framing the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0020 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — three-quarter-length crop, 24mm wide-angle lens with controlled edge distortion, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; environmental portrait distance; three-quarter-length crop; 24mm wide-angle lens with controlled edge distortion; strong leading lines toward the subject; deep focus across the visible environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0021 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — tight portrait crop, 40mm natural-perspective lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; moderate camera distance; tight portrait crop; 40mm natural-perspective lens; strong leading lines toward the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0022 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — waist-up crop, 105mm compressed portrait lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; environmental portrait distance; waist-up crop; 105mm compressed portrait lens; foreground-to-background depth layering; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0023 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — vertical editorial framing, 40mm natural-perspective lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; moderate camera distance; vertical editorial framing; 40mm natural-perspective lens; minimal uncluttered composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0024 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — head-and-shoulders crop, 40mm natural-perspective lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; moderate camera distance; head-and-shoulders crop; 40mm natural-perspective lens; symmetrical visual balance; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0025 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — full-figure framing, 105mm compressed portrait lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; environmental portrait distance; full-figure framing; 105mm compressed portrait lens; asymmetrical cinematic balance; clean edge separation around the subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0026 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — medium crop, 40mm natural-perspective lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; camera close enough to retain material texture; medium crop; 40mm natural-perspective lens; clean negative space around the subject; deep focus across the visible environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0027 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — tight portrait crop, 35mm environmental lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; camera distance balanced between subject and environment; tight portrait crop; 35mm environmental lens; strong leading lines toward the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0028 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — vertical editorial framing, 85mm portrait lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; full-figure camera distance; vertical editorial framing; 85mm portrait lens; foreground-to-background depth layering; foreground softly separated from the subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0029 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — three-quarter-length crop, 65mm short-portrait lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; wide scene distance; three-quarter-length crop; 65mm short-portrait lens; environmental elements framing the subject; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0030 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — wide environmental framing, 24mm wide-angle lens with controlled edge distortion, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; camera close enough to retain material texture; wide environmental framing; 24mm wide-angle lens with controlled edge distortion; clean negative space around the subject; clean edge separation around the subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0031 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — waist-up crop, 50mm standard lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; close camera distance; waist-up crop; 50mm standard lens; minimal uncluttered composition; deep focus across the visible environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0032 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — medium crop, 50mm standard lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; camera close enough to retain material texture; medium crop; 50mm standard lens; slightly off-centre editorial composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0033 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — full-figure framing, 65mm short-portrait lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; camera close enough to retain material texture; full-figure framing; 65mm short-portrait lens; slightly off-centre editorial composition; clean edge separation around the subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0034 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — waist-up crop, 70mm short-telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; full-figure camera distance; waist-up crop; 70mm short-telephoto lens; foreground-to-background depth layering; foreground softly separated from the subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0035 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — head-and-shoulders crop, 28mm moderately wide lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; close camera distance; head-and-shoulders crop; 28mm moderately wide lens; environmental elements framing the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0036 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — vertical editorial framing, 40mm natural-perspective lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; wide scene distance; vertical editorial framing; 40mm natural-perspective lens; environmental elements framing the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0037 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — vertical editorial framing, 50mm standard lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; intimate portrait distance; vertical editorial framing; 50mm standard lens; clean negative space around the subject; focus locked on the primary subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0038 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — wide environmental framing, 35mm environmental lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; conversational camera distance; wide environmental framing; 35mm environmental lens; asymmetrical cinematic balance; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
"0039 | Perspective/Rule of Thirds Left/Rule-of-Thirds Left Camera — tight portrait crop, 50mm standard lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the left third of the frame while preserving open scene space; environmental portrait distance; tight portrait crop; 50mm standard lens; foreground-to-background depth layering; deep focus across the visible environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by left edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Left,1,False
