name,prompt,negative_prompt,category,weight,favorite
"0011 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — vertical editorial framing, 85mm portrait lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; conversational camera distance; vertical editorial framing; 85mm portrait lens; clean negative space around the subject; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0012 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — waist-up crop, 28mm moderately wide lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; environmental portrait distance; waist-up crop; 28mm moderately wide lens; rule-of-thirds composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0013 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — full-figure framing, 28mm moderately wide lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; intimate portrait distance; full-figure framing; 28mm moderately wide lens; minimal uncluttered composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0014 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — cinematic landscape framing, 135mm telephoto lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; moderate camera distance; cinematic landscape framing; 135mm telephoto lens; centred composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0015 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — balanced square framing, 65mm short-portrait lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; close camera distance; balanced square framing; 65mm short-portrait lens; strong leading lines toward the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0016 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — three-quarter-length crop, 28mm moderately wide lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; conversational camera distance; three-quarter-length crop; 28mm moderately wide lens; foreground-to-background depth layering; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0017 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — head-and-shoulders crop, 28mm moderately wide lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera distance balanced between subject and environment; head-and-shoulders crop; 28mm moderately wide lens; strong leading lines toward the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0018 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — full-figure framing, 85mm portrait lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera far enough back to preserve spatial context; full-figure framing; 85mm portrait lens; asymmetrical cinematic balance; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0019 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — head-and-shoulders crop, 70mm short-telephoto lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; environmental portrait distance; head-and-shoulders crop; 70mm short-telephoto lens; clean negative space around the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0020 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — waist-up crop, 28mm moderately wide lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; environmental portrait distance; waist-up crop; 28mm moderately wide lens; minimal uncluttered composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0021 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — vertical editorial framing, 50mm standard lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera far enough back to preserve spatial context; vertical editorial framing; 50mm standard lens; minimal uncluttered composition; focus locked on the primary subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0022 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — full-figure framing, 50mm standard lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera far enough back to preserve spatial context; full-figure framing; 50mm standard lens; minimal uncluttered composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0023 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — waist-up crop, 135mm telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera far enough back to preserve spatial context; waist-up crop; 135mm telephoto lens; foreground-to-background depth layering; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0024 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — full-figure framing, 35mm environmental lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; wide scene distance; full-figure framing; 35mm environmental lens; centred composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0025 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — three-quarter-length crop, 135mm telephoto lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera far enough back to preserve spatial context; three-quarter-length crop; 135mm telephoto lens; strong leading lines toward the subject; focus locked on the primary subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0026 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — medium crop, 135mm telephoto lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; conversational camera distance; medium crop; 135mm telephoto lens; strong leading lines toward the subject; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0027 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — vertical editorial framing, 24mm wide-angle lens with controlled edge distortion, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; close camera distance; vertical editorial framing; 24mm wide-angle lens with controlled edge distortion; strong leading lines toward the subject; focus locked on the primary subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0028 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — cinematic landscape framing, 24mm wide-angle lens with controlled edge distortion, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera close enough to retain material texture; cinematic landscape framing; 24mm wide-angle lens with controlled edge distortion; centred composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0029 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — tight portrait crop, 35mm environmental lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera close enough to retain material texture; tight portrait crop; 35mm environmental lens; minimal uncluttered composition; deep focus across the visible environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0030 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — wide environmental framing, 35mm environmental lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera distance balanced between subject and environment; wide environmental framing; 35mm environmental lens; minimal uncluttered composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0031 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — full-figure framing, 35mm environmental lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; intimate portrait distance; full-figure framing; 35mm environmental lens; rule-of-thirds composition; clean edge separation around the subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0032 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — three-quarter-length crop, 70mm short-telephoto lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera far enough back to preserve spatial context; three-quarter-length crop; 70mm short-telephoto lens; asymmetrical cinematic balance; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0033 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — three-quarter-length crop, 135mm telephoto lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; intimate portrait distance; three-quarter-length crop; 135mm telephoto lens; slightly off-centre editorial composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0034 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — balanced square framing, 40mm natural-perspective lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; camera close enough to retain material texture; balanced square framing; 40mm natural-perspective lens; clean negative space around the subject; focus locked on the primary subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0035 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — wide environmental framing, 65mm short-portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; intimate portrait distance; wide environmental framing; 65mm short-portrait lens; rule-of-thirds composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0036 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — three-quarter-length crop, 50mm standard lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; conversational camera distance; three-quarter-length crop; 50mm standard lens; clean negative space around the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0037 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — full-figure framing, 85mm portrait lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; intimate portrait distance; full-figure framing; 85mm portrait lens; environmental elements framing the subject; deep focus across the visible environment; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0038 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — three-quarter-length crop, 70mm short-telephoto lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; intimate portrait distance; three-quarter-length crop; 70mm short-telephoto lens; symmetrical visual balance; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
"0039 | Perspective/Rule of Thirds Right/Rule-of-Thirds Right Camera — head-and-shoulders crop, 135mm telephoto lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera composition placing the primary subject along the right third of the frame while preserving open scene space; full-figure camera distance; head-and-shoulders crop; 135mm telephoto lens; minimal uncluttered composition; focus locked on the primary subject; coherent camera-to-scene geometry","dead-centre placement, subject clipped by right edge, random imbalance, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Rule of Thirds Right,1,False
