name,prompt,negative_prompt,category,weight,favorite
"0011 | Perspective/High Right Angle/High Right Camera — wide environmental framing, 70mm short-telephoto lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; close camera distance; wide environmental framing; 70mm short-telephoto lens; asymmetrical cinematic balance; focus locked on the primary subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0012 | Perspective/High Right Angle/High Right Camera — wide environmental framing, 50mm standard lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera distance balanced between subject and environment; wide environmental framing; 50mm standard lens; clean negative space around the subject; foreground softly separated from the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0013 | Perspective/High Right Angle/High Right Camera — vertical editorial framing, 50mm standard lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; moderate camera distance; vertical editorial framing; 50mm standard lens; rule-of-thirds composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0014 | Perspective/High Right Angle/High Right Camera — head-and-shoulders crop, 24mm wide-angle lens with controlled edge distortion, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera far enough back to preserve spatial context; head-and-shoulders crop; 24mm wide-angle lens with controlled edge distortion; asymmetrical cinematic balance; deep focus across the visible environment; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0015 | Perspective/High Right Angle/High Right Camera — three-quarter-length crop, 135mm telephoto lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera distance balanced between subject and environment; three-quarter-length crop; 135mm telephoto lens; minimal uncluttered composition; foreground softly separated from the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0016 | Perspective/High Right Angle/High Right Camera — full-figure framing, 85mm portrait lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera far enough back to preserve spatial context; full-figure framing; 85mm portrait lens; symmetrical visual balance; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0017 | Perspective/High Right Angle/High Right Camera — wide environmental framing, 28mm moderately wide lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; environmental portrait distance; wide environmental framing; 28mm moderately wide lens; asymmetrical cinematic balance; clean edge separation around the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0018 | Perspective/High Right Angle/High Right Camera — cinematic landscape framing, 135mm telephoto lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; wide scene distance; cinematic landscape framing; 135mm telephoto lens; minimal uncluttered composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0019 | Perspective/High Right Angle/High Right Camera — cinematic landscape framing, 85mm portrait lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; conversational camera distance; cinematic landscape framing; 85mm portrait lens; minimal uncluttered composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0020 | Perspective/High Right Angle/High Right Camera — vertical editorial framing, 65mm short-portrait lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; environmental portrait distance; vertical editorial framing; 65mm short-portrait lens; clean negative space around the subject; foreground softly separated from the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0021 | Perspective/High Right Angle/High Right Camera — tight portrait crop, 105mm compressed portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; wide scene distance; tight portrait crop; 105mm compressed portrait lens; rule-of-thirds composition; foreground softly separated from the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0022 | Perspective/High Right Angle/High Right Camera — wide environmental framing, 35mm environmental lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera distance balanced between subject and environment; wide environmental framing; 35mm environmental lens; asymmetrical cinematic balance; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0023 | Perspective/High Right Angle/High Right Camera — waist-up crop, 65mm short-portrait lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera close enough to retain material texture; waist-up crop; 65mm short-portrait lens; symmetrical visual balance; deep focus across the visible environment; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0024 | Perspective/High Right Angle/High Right Camera — head-and-shoulders crop, 40mm natural-perspective lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera close enough to retain material texture; head-and-shoulders crop; 40mm natural-perspective lens; symmetrical visual balance; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0025 | Perspective/High Right Angle/High Right Camera — medium crop, 70mm short-telephoto lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; wide scene distance; medium crop; 70mm short-telephoto lens; centred composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0026 | Perspective/High Right Angle/High Right Camera — three-quarter-length crop, 35mm environmental lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera distance balanced between subject and environment; three-quarter-length crop; 35mm environmental lens; symmetrical visual balance; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0027 | Perspective/High Right Angle/High Right Camera — tight portrait crop, 28mm moderately wide lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; close camera distance; tight portrait crop; 28mm moderately wide lens; symmetrical visual balance; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0028 | Perspective/High Right Angle/High Right Camera — vertical editorial framing, 65mm short-portrait lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera distance balanced between subject and environment; vertical editorial framing; 65mm short-portrait lens; centred composition; focus locked on the primary subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0029 | Perspective/High Right Angle/High Right Camera — medium crop, 28mm moderately wide lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; camera far enough back to preserve spatial context; medium crop; 28mm moderately wide lens; minimal uncluttered composition; foreground softly separated from the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0030 | Perspective/High Right Angle/High Right Camera — three-quarter-length crop, 50mm standard lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; full-figure camera distance; three-quarter-length crop; 50mm standard lens; rule-of-thirds composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0031 | Perspective/High Right Angle/High Right Camera — cinematic landscape framing, 105mm compressed portrait lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; environmental portrait distance; cinematic landscape framing; 105mm compressed portrait lens; strong leading lines toward the subject; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0032 | Perspective/High Right Angle/High Right Camera — wide environmental framing, 105mm compressed portrait lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; intimate portrait distance; wide environmental framing; 105mm compressed portrait lens; symmetrical visual balance; clean edge separation around the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0033 | Perspective/High Right Angle/High Right Camera — wide environmental framing, 70mm short-telephoto lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; intimate portrait distance; wide environmental framing; 70mm short-telephoto lens; environmental elements framing the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0034 | Perspective/High Right Angle/High Right Camera — medium crop, 135mm telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; moderate camera distance; medium crop; 135mm telephoto lens; foreground-to-background depth layering; focus locked on the primary subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0035 | Perspective/High Right Angle/High Right Camera — cinematic landscape framing, 135mm telephoto lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; environmental portrait distance; cinematic landscape framing; 135mm telephoto lens; strong leading lines toward the subject; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0036 | Perspective/High Right Angle/High Right Camera — tight portrait crop, 135mm telephoto lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; full-figure camera distance; tight portrait crop; 135mm telephoto lens; centred composition; clean edge separation around the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0037 | Perspective/High Right Angle/High Right Camera — head-and-shoulders crop, 85mm portrait lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; environmental portrait distance; head-and-shoulders crop; 85mm portrait lens; minimal uncluttered composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0038 | Perspective/High Right Angle/High Right Camera — vertical editorial framing, 40mm natural-perspective lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; moderate camera distance; vertical editorial framing; 40mm natural-perspective lens; asymmetrical cinematic balance; clean edge separation around the subject; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0039 | Perspective/High Right Angle/High Right Camera — medium crop, 40mm natural-perspective lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; wide scene distance; medium crop; 40mm natural-perspective lens; asymmetrical cinematic balance; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0040 | Perspective/High Right Angle/High Right Camera — wide environmental framing, 135mm telephoto lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; environmental portrait distance; wide environmental framing; 135mm telephoto lens; centred composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0041 | Perspective/High Right Angle/High Right Camera — head-and-shoulders crop, 105mm compressed portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; environmental portrait distance; head-and-shoulders crop; 105mm compressed portrait lens; rule-of-thirds composition; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
"0042 | Perspective/High Right Angle/High Right Camera — full-figure framing, 65mm short-portrait lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned above and to the subject's right, angled downward from an oblique side view; moderate camera distance; full-figure framing; 65mm short-portrait lens; slightly off-centre editorial composition; deep focus across the visible environment; coherent camera-to-scene geometry","low right angle, high left angle, direct frontal alignment, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/High Right Angle,1,False
