name,prompt,negative_prompt,category,weight,favorite
"0013 | Perspective/Low Rear Angle/Low Rear Camera — vertical editorial framing, 50mm standard lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; close camera distance; vertical editorial framing; 50mm standard lens; symmetrical visual balance; focus locked on the primary subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0014 | Perspective/Low Rear Angle/Low Rear Camera — full-figure framing, 70mm short-telephoto lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; full-figure framing; 70mm short-telephoto lens; strong leading lines toward the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0015 | Perspective/Low Rear Angle/Low Rear Camera — vertical editorial framing, 40mm natural-perspective lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; vertical editorial framing; 40mm natural-perspective lens; centred composition; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0016 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 24mm wide-angle lens with controlled edge distortion, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; wide environmental framing; 24mm wide-angle lens with controlled edge distortion; environmental elements framing the subject; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0017 | Perspective/Low Rear Angle/Low Rear Camera — waist-up crop, 70mm short-telephoto lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera far enough back to preserve spatial context; waist-up crop; 70mm short-telephoto lens; slightly off-centre editorial composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0018 | Perspective/Low Rear Angle/Low Rear Camera — vertical editorial framing, 70mm short-telephoto lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; close camera distance; vertical editorial framing; 70mm short-telephoto lens; clean negative space around the subject; focus locked on the primary subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0019 | Perspective/Low Rear Angle/Low Rear Camera — vertical editorial framing, 28mm moderately wide lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; vertical editorial framing; 28mm moderately wide lens; asymmetrical cinematic balance; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0020 | Perspective/Low Rear Angle/Low Rear Camera — three-quarter-length crop, 28mm moderately wide lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera far enough back to preserve spatial context; three-quarter-length crop; 28mm moderately wide lens; centred composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0021 | Perspective/Low Rear Angle/Low Rear Camera — waist-up crop, 65mm short-portrait lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; full-figure camera distance; waist-up crop; 65mm short-portrait lens; strong leading lines toward the subject; clean edge separation around the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0022 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 40mm natural-perspective lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; head-and-shoulders crop; 40mm natural-perspective lens; rule-of-thirds composition; focus locked on the primary subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0023 | Perspective/Low Rear Angle/Low Rear Camera — cinematic landscape framing, 50mm standard lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; cinematic landscape framing; 50mm standard lens; environmental elements framing the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0024 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 70mm short-telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; wide environmental framing; 70mm short-telephoto lens; foreground-to-background depth layering; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0025 | Perspective/Low Rear Angle/Low Rear Camera — three-quarter-length crop, 50mm standard lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; three-quarter-length crop; 50mm standard lens; strong leading lines toward the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0026 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 40mm natural-perspective lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; environmental portrait distance; wide environmental framing; 40mm natural-perspective lens; environmental elements framing the subject; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0027 | Perspective/Low Rear Angle/Low Rear Camera — tight portrait crop, 135mm telephoto lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; close camera distance; tight portrait crop; 135mm telephoto lens; minimal uncluttered composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0028 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 70mm short-telephoto lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; environmental portrait distance; wide environmental framing; 70mm short-telephoto lens; slightly off-centre editorial composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0029 | Perspective/Low Rear Angle/Low Rear Camera — waist-up crop, 70mm short-telephoto lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; intimate portrait distance; waist-up crop; 70mm short-telephoto lens; strong leading lines toward the subject; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0030 | Perspective/Low Rear Angle/Low Rear Camera — waist-up crop, 24mm wide-angle lens with controlled edge distortion, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera distance balanced between subject and environment; waist-up crop; 24mm wide-angle lens with controlled edge distortion; environmental elements framing the subject; clean edge separation around the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0031 | Perspective/Low Rear Angle/Low Rear Camera — medium crop, 70mm short-telephoto lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; medium crop; 70mm short-telephoto lens; foreground-to-background depth layering; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0032 | Perspective/Low Rear Angle/Low Rear Camera — cinematic landscape framing, 24mm wide-angle lens with controlled edge distortion, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera far enough back to preserve spatial context; cinematic landscape framing; 24mm wide-angle lens with controlled edge distortion; minimal uncluttered composition; deep focus across the visible environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0033 | Perspective/Low Rear Angle/Low Rear Camera — balanced square framing, 28mm moderately wide lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; close camera distance; balanced square framing; 28mm moderately wide lens; symmetrical visual balance; clean edge separation around the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0034 | Perspective/Low Rear Angle/Low Rear Camera — medium crop, 105mm compressed portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; medium crop; 105mm compressed portrait lens; rule-of-thirds composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0035 | Perspective/Low Rear Angle/Low Rear Camera — wide environmental framing, 85mm portrait lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; conversational camera distance; wide environmental framing; 85mm portrait lens; minimal uncluttered composition; foreground softly separated from the subject; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0036 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 35mm environmental lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; environmental portrait distance; head-and-shoulders crop; 35mm environmental lens; rule-of-thirds composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0037 | Perspective/Low Rear Angle/Low Rear Camera — waist-up crop, 35mm environmental lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera far enough back to preserve spatial context; waist-up crop; 35mm environmental lens; foreground-to-background depth layering; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0038 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 28mm moderately wide lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; moderate camera distance; head-and-shoulders crop; 28mm moderately wide lens; symmetrical visual balance; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0039 | Perspective/Low Rear Angle/Low Rear Camera — head-and-shoulders crop, 28mm moderately wide lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera close enough to retain material texture; head-and-shoulders crop; 28mm moderately wide lens; clean negative space around the subject; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
"0040 | Perspective/Low Rear Angle/Low Rear Camera — balanced square framing, 35mm environmental lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera positioned below and behind the subject, angled upward while retaining the rear-facing side; camera close enough to retain material texture; balanced square framing; 35mm environmental lens; foreground-to-background depth layering; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","high rear angle, frontal low angle, visible frontal face, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Low Rear Angle,1,False
