index,name,prompt,negative_prompt,category,weight,favorite
11,Swim Briefs,"Dress <Subject 1> in swim briefs, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
12,Square-Cut Swim Trunks,"Dress <Subject 1> in square-cut swim trunks, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
13,Board Shorts,"Dress <Subject 1> in board shorts, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
14,Tailored Swim Shorts,"Dress <Subject 1> in tailored swim shorts, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
15,Sport Swim Jammer,"Dress <Subject 1> in sport swim jammer, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
16,Rash Guard and Shorts Set,"Dress <Subject 1> in rash guard and shorts set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
17,Zip-Front Surf Suit,"Dress <Subject 1> in zip-front surf suit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
18,Unisex Lounge Shorts,"Dress <Subject 1> in unisex lounge shorts, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
19,Unisex Pajama Set,"Dress <Subject 1> in unisex pajama set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
20,Unisex Robe,"Dress <Subject 1> in unisex robe, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Male and Unisex Continuity | Male Underwear Swimwear,1.0,False
