name,prompt,negative_prompt
0011 | Fantasy Character/Middle-earth/Boromir,"Boromir, Gondorian warrior captain, wavy brown hair, short beard, layered mail and leather, fur-trimmed cloak, round shield, proud conflicted expression, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0012 | Fantasy Character/Middle-earth/Éowyn,"Éowyn, Rohan shieldmaiden, long golden hair, pale green and white riding dress or battle armour, sword in hand, courageous clear-eyed expression, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0013 | Fantasy Character/Middle-earth/Faramir,"Faramir, Gondorian ranger captain, dark hair, trimmed beard, green-brown cloak, leather armour, longbow, thoughtful disciplined presence, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0014 | Fantasy Character/Middle-earth/Sauron,"Sauron, towering dark lord in jagged black plate armour, horned crown-like helmet, burning internal glow, massive gauntlets, oppressive unmistakable silhouette, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0015 | Fantasy Character/Middle-earth/Saruman the White,"Saruman the White, elderly white-robed wizard, long white hair and beard, ornate staff, severe intelligent expression, immaculate but ominous presence, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0016 | Fantasy Character/Middle-earth/Witch-king of Angmar,"Witch-king of Angmar, terrifying Nazgûl lord, empty black hood beneath a spiked iron crown, layered dark robes and armour, long sword, spectral commanding presence, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0017 | Fantasy Character/Middle-earth/Nazgûl Ringwraith,"Nazgûl Ringwraith, faceless black-cloaked ringwraith, deep hood with no visible face, weathered armour beneath torn robes, long blade, unnatural predatory stillness, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0018 | Fantasy Character/Middle-earth/Treebeard,"Treebeard, ancient towering Ent, bark-covered humanoid form, branch-like arms, deep-set wise eyes, moss and leaves growing across the body, immense forest guardian presence, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0019 | Fantasy Character/Middle-earth/Smaug,"Smaug, enormous intelligent red-gold dragon, long horned head, plated scales, vast bat-like wings, glowing amber eyes, treasure-hoard menace, regal predatory expression, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0020 | Fantasy Character/Middle-earth/Thorin Oakenshield,"Thorin Oakenshield, dwarf king in exile, long dark hair, braided beard, fur-lined blue-black armour, broad sword, proud stern expression, royal mountain-warrior presence, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0021 | Fantasy Character/Middle-earth/Bard the Bowman,"Bard the Bowman, weathered Lake-town archer, dark shoulder-length hair, practical layered leather and wool, longbow, focused protective expression, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0022 | Fantasy Character/Middle-earth/Elrond,"Elrond, ancient elven lord, long dark hair, refined circlet, layered burgundy and silver robes, calm penetrating gaze, dignified scholarly authority, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0023 | Fantasy Character/Middle-earth/Merry Brandybuck,"Merry Brandybuck, young hobbit adventurer, curly light-brown hair, green-brown Shire clothing, short cloak, lively courageous expression, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0024 | Fantasy Character/Middle-earth/Pippin Took,"Pippin Took, young hobbit adventurer, tousled brown curls, blue-grey Shire clothing, short cloak, bright curious expression with growing courage, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
0025 | Fantasy Character/Middle-earth/Shelob,"Shelob, colossal ancient spider, swollen dark abdomen, armoured chitin, long jointed legs, clusters of cold eyes, cavern-dwelling predatory presence, unmistakable high-recognition fantasy character identity, coherent anatomy and canonical silhouette","generic fantasy substitute, wrong species, inaccurate signature features, modern clothing, incorrect hair colour, incorrect costume, missing props, duplicate limbs, malformed hands, extra fingers, wrong scale, text, watermark, low detail, blur"
