index,name,prompt,negative_prompt,category,weight,favorite
13,Cross-Back One-Piece Swimsuit,"Dress <Subject 1> in cross-back one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
14,Cross-Back Swim Dress,"Dress <Subject 1> in cross-back swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
15,Racerback One-Piece Swimsuit,"Dress <Subject 1> in racerback one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
16,Racerback Swim Dress,"Dress <Subject 1> in racerback swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
17,Belted One-Piece Swimsuit,"Dress <Subject 1> in belted one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
18,Belted Swim Dress,"Dress <Subject 1> in belted swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
19,Ruched One-Piece Swimsuit,"Dress <Subject 1> in ruched one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
20,Ruched Swim Dress,"Dress <Subject 1> in ruched swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
21,Panelled One-Piece Swimsuit,"Dress <Subject 1> in panelled one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
22,Panelled Swim Dress,"Dress <Subject 1> in panelled swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
23,Color-Block One-Piece Swimsuit,"Dress <Subject 1> in color-block one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
24,Color-Block Swim Dress,"Dress <Subject 1> in color-block swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
25,Sport One-Piece Swimsuit,"Dress <Subject 1> in sport one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
26,Sport Swim Dress,"Dress <Subject 1> in sport swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
27,Sculpting One-Piece Swimsuit,"Dress <Subject 1> in sculpting one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
28,Sculpting Swim Dress,"Dress <Subject 1> in sculpting swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
29,Wrap-Front One-Piece Swimsuit,"Dress <Subject 1> in wrap-front one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
30,Wrap-Front Swim Dress,"Dress <Subject 1> in wrap-front swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
