name,prompt,negative_prompt,category,weight,favorite
0028 | Female/Casual/Ralph Lauren - Denim Trucker + Midi Skirt,"Ralph Lauren structured denim trucker jacket with branded metal buttons and clean contrast stitching, fluid midi skirt, ankle boots, structured tote, precise seams and fasteners, premium material texture, balanced layering, polished styling","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0029 | Female/Casual/Ralph Lauren - Denim Trucker + Tailored Shorts,"Ralph Lauren structured denim trucker jacket with branded metal buttons and clean contrast stitching, tailored shorts, low-profile trainers, woven belt, recognisable branded detailing, correct sole shape, realistic fabric weight, carefully matched colours","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0030 | Female/Casual/Ralph Lauren - Denim Trucker + Corduroy Pants,"Ralph Lauren structured denim trucker jacket with branded metal buttons and clean contrast stitching, wide corduroy trousers, polished Chelsea boots, small crossbody bag, crisp embroidery and labels, practical construction, refined fit, consistent material response","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0031 | Female/Casual/Ralph Lauren - Fine Knit Cardigan + Straight Denim,"Ralph Lauren fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, high-rise straight-leg denim, leather loafers, compact shoulder bag, accurate logo scale and placement, realistic stitching, natural fabric drape, coordinated accessories","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0032 | Female/Casual/Ralph Lauren - Fine Knit Cardigan + Pleated Trousers,"Ralph Lauren fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, wide pleated trousers, clean leather sneakers, slim belt, faithful brand proportions, authentic hardware, believable folds, clean garment separation","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0033 | Female/Casual/Ralph Lauren - Fine Knit Cardigan + Midi Skirt,"Ralph Lauren fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, fluid midi skirt, ankle boots, structured tote, precise seams and fasteners, premium material texture, balanced layering, polished styling","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0034 | Female/Casual/Ralph Lauren - Fine Knit Cardigan + Tailored Shorts,"Ralph Lauren fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, tailored shorts, low-profile trainers, woven belt, recognisable branded detailing, correct sole shape, realistic fabric weight, carefully matched colours","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0035 | Female/Casual/Ralph Lauren - Fine Knit Cardigan + Corduroy Pants,"Ralph Lauren fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, wide corduroy trousers, polished Chelsea boots, small crossbody bag, crisp embroidery and labels, practical construction, refined fit, consistent material response","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0036 | Female/Casual/Ralph Lauren - Oxford Shirt + Straight Denim,"Ralph Lauren crisp cotton Oxford shirt with shaped collar, precise cuffs, and restrained embroidered branding, high-rise straight-leg denim, leather loafers, compact shoulder bag, accurate logo scale and placement, realistic stitching, natural fabric drape, coordinated accessories","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0037 | Female/Casual/Ralph Lauren - Oxford Shirt + Pleated Trousers,"Ralph Lauren crisp cotton Oxford shirt with shaped collar, precise cuffs, and restrained embroidered branding, wide pleated trousers, clean leather sneakers, slim belt, faithful brand proportions, authentic hardware, believable folds, clean garment separation","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0038 | Female/Casual/Ralph Lauren - Oxford Shirt + Midi Skirt,"Ralph Lauren crisp cotton Oxford shirt with shaped collar, precise cuffs, and restrained embroidered branding, fluid midi skirt, ankle boots, structured tote, precise seams and fasteners, premium material texture, balanced layering, polished styling","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0039 | Female/Casual/Ralph Lauren - Oxford Shirt + Tailored Shorts,"Ralph Lauren crisp cotton Oxford shirt with shaped collar, precise cuffs, and restrained embroidered branding, tailored shorts, low-profile trainers, woven belt, recognisable branded detailing, correct sole shape, realistic fabric weight, carefully matched colours","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0040 | Female/Casual/Ralph Lauren - Oxford Shirt + Corduroy Pants,"Ralph Lauren crisp cotton Oxford shirt with shaped collar, precise cuffs, and restrained embroidered branding, wide corduroy trousers, polished Chelsea boots, small crossbody bag, crisp embroidery and labels, practical construction, refined fit, consistent material response","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0041 | Female/Casual/Ralph Lauren - Relaxed Blazer + Straight Denim,"Ralph Lauren relaxed single-breasted blazer with soft shoulders, lined pockets, and refined branded hardware, high-rise straight-leg denim, leather loafers, compact shoulder bag, accurate logo scale and placement, realistic stitching, natural fabric drape, coordinated accessories","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0042 | Female/Casual/Ralph Lauren - Relaxed Blazer + Pleated Trousers,"Ralph Lauren relaxed single-breasted blazer with soft shoulders, lined pockets, and refined branded hardware, wide pleated trousers, clean leather sneakers, slim belt, faithful brand proportions, authentic hardware, believable folds, clean garment separation","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0043 | Female/Casual/Ralph Lauren - Relaxed Blazer + Midi Skirt,"Ralph Lauren relaxed single-breasted blazer with soft shoulders, lined pockets, and refined branded hardware, fluid midi skirt, ankle boots, structured tote, precise seams and fasteners, premium material texture, balanced layering, polished styling","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0044 | Female/Casual/Ralph Lauren - Relaxed Blazer + Tailored Shorts,"Ralph Lauren relaxed single-breasted blazer with soft shoulders, lined pockets, and refined branded hardware, tailored shorts, low-profile trainers, woven belt, recognisable branded detailing, correct sole shape, realistic fabric weight, carefully matched colours","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0045 | Female/Casual/Ralph Lauren - Relaxed Blazer + Corduroy Pants,"Ralph Lauren relaxed single-breasted blazer with soft shoulders, lined pockets, and refined branded hardware, wide corduroy trousers, polished Chelsea boots, small crossbody bag, crisp embroidery and labels, practical construction, refined fit, consistent material response","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0046 | Female/Casual/Ralph Lauren - Heritage Sweatshirt + Straight Denim,"Ralph Lauren heavyweight cotton sweatshirt with ribbed edges and clean archival logo embroidery, high-rise straight-leg denim, leather loafers, compact shoulder bag, accurate logo scale and placement, realistic stitching, natural fabric drape, coordinated accessories","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0047 | Female/Casual/Ralph Lauren - Heritage Sweatshirt + Pleated Trousers,"Ralph Lauren heavyweight cotton sweatshirt with ribbed edges and clean archival logo embroidery, wide pleated trousers, clean leather sneakers, slim belt, faithful brand proportions, authentic hardware, believable folds, clean garment separation","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0048 | Female/Casual/Ralph Lauren - Heritage Sweatshirt + Midi Skirt,"Ralph Lauren heavyweight cotton sweatshirt with ribbed edges and clean archival logo embroidery, fluid midi skirt, ankle boots, structured tote, precise seams and fasteners, premium material texture, balanced layering, polished styling","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0049 | Female/Casual/Ralph Lauren - Heritage Sweatshirt + Tailored Shorts,"Ralph Lauren heavyweight cotton sweatshirt with ribbed edges and clean archival logo embroidery, tailored shorts, low-profile trainers, woven belt, recognisable branded detailing, correct sole shape, realistic fabric weight, carefully matched colours","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0050 | Female/Casual/Ralph Lauren - Heritage Sweatshirt + Corduroy Pants,"Ralph Lauren heavyweight cotton sweatshirt with ribbed edges and clean archival logo embroidery, wide corduroy trousers, polished Chelsea boots, small crossbody bag, crisp embroidery and labels, practical construction, refined fit, consistent material response","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0051 | Female/Casual/Tommy Hilfiger - Denim Trucker + Straight Denim,"Tommy Hilfiger structured denim trucker jacket with branded metal buttons and clean contrast stitching, high-rise straight-leg denim, leather loafers, compact shoulder bag, accurate logo scale and placement, realistic stitching, natural fabric drape, coordinated accessories","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0052 | Female/Casual/Tommy Hilfiger - Denim Trucker + Pleated Trousers,"Tommy Hilfiger structured denim trucker jacket with branded metal buttons and clean contrast stitching, wide pleated trousers, clean leather sneakers, slim belt, faithful brand proportions, authentic hardware, believable folds, clean garment separation","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0053 | Female/Casual/Tommy Hilfiger - Denim Trucker + Midi Skirt,"Tommy Hilfiger structured denim trucker jacket with branded metal buttons and clean contrast stitching, fluid midi skirt, ankle boots, structured tote, precise seams and fasteners, premium material texture, balanced layering, polished styling","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0054 | Female/Casual/Tommy Hilfiger - Denim Trucker + Tailored Shorts,"Tommy Hilfiger structured denim trucker jacket with branded metal buttons and clean contrast stitching, tailored shorts, low-profile trainers, woven belt, recognisable branded detailing, correct sole shape, realistic fabric weight, carefully matched colours","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0055 | Female/Casual/Tommy Hilfiger - Denim Trucker + Corduroy Pants,"Tommy Hilfiger structured denim trucker jacket with branded metal buttons and clean contrast stitching, wide corduroy trousers, polished Chelsea boots, small crossbody bag, crisp embroidery and labels, practical construction, refined fit, consistent material response","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0056 | Female/Casual/Tommy Hilfiger - Fine Knit Cardigan + Straight Denim,"Tommy Hilfiger fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, high-rise straight-leg denim, leather loafers, compact shoulder bag, accurate logo scale and placement, realistic stitching, natural fabric drape, coordinated accessories","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0057 | Female/Casual/Tommy Hilfiger - Fine Knit Cardigan + Pleated Trousers,"Tommy Hilfiger fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, wide pleated trousers, clean leather sneakers, slim belt, faithful brand proportions, authentic hardware, believable folds, clean garment separation","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0058 | Female/Casual/Tommy Hilfiger - Fine Knit Cardigan + Midi Skirt,"Tommy Hilfiger fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, fluid midi skirt, ankle boots, structured tote, precise seams and fasteners, premium material texture, balanced layering, polished styling","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
0059 | Female/Casual/Tommy Hilfiger - Fine Knit Cardigan + Tailored Shorts,"Tommy Hilfiger fine-knit cardigan with polished buttons, ribbed trims, and discreet chest branding, tailored shorts, low-profile trainers, woven belt, recognisable branded detailing, correct sole shape, realistic fabric weight, carefully matched colours","misspelled branding, counterfeit logo, warped lettering, duplicated garments, merged clothing, incorrect seams, broken fasteners, malformed footwear, inconsistent fabric, random outfit changes, poor garment fit, low detail, blur, watermark",Female/Casual,1.0,False
