index,name,prompt,negative_prompt,category,weight,favorite
11,Female/Hosiery & Stockings/Knee-high Socks,"Use knee-high socks as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
12,Female/Hosiery & Stockings/Over-the-knee Socks,"Use over-the-knee socks as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
13,Female/Hosiery & Stockings/Ankle Socks,"Use ankle socks as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
14,Female/Hosiery & Stockings/Sheer Stockings,"Use sheer stockings as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
15,Female/Hosiery & Stockings/Back-seam Stockings,"Use back-seam stockings as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
16,Female/Hosiery & Stockings/Garter Stockings,"Use garter stockings as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
17,Female/Hosiery & Stockings/Hold-up Stockings,"Use hold-up stockings as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
18,Female/Hosiery & Stockings/Micro-mesh Hosiery,"Use micro-mesh hosiery as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
19,Female/Hosiery & Stockings/Shimmer Hosiery,"Use shimmer hosiery as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
20,Female/Hosiery & Stockings/Matte Hosiery,"Use matte hosiery as the main hosiery or stocking detail, with realistic texture, clean construction, and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Hosiery & Stockings,1,False
