index,name,prompt,negative_prompt,category,weight,favorite
32,Clothing Detail/Ring Hardware,"Use ring hardware as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
33,Clothing Detail/Side Tie Detail,"Use side tie detail as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
34,Clothing Detail/Ruffle Trim,"Use ruffle trim as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
35,Clothing Detail/Picot Trim,"Use picot trim as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
36,Clothing Detail/Sheer Panel With Opaque Lining,"Use sheer panel with opaque lining as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
37,Clothing Detail/Lace Overlay,"Use lace overlay as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
38,Clothing Detail/Ribbed Texture,"Use ribbed texture as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
39,Clothing Detail/Crinkle Texture,"Use crinkle texture as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
40,Clothing Detail/Matte Finish,"Use matte finish as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
41,Clothing Detail/Gloss Finish,"Use gloss finish as a finishing garment detail, with realistic construction and clean readable design.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Detail,1,False
42,H3 Safe/Pose Friendly/Seamless Bodysuit,"Use seamless bodysuit as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
43,H3 Safe/Pose Friendly/Yoga Outfit,"Use yoga outfit as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
44,H3 Safe/Pose Friendly/Athleisure Set,"Use athleisure set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
45,H3 Safe/Pose Friendly/Sports Bra and Brief Set,"Use sports bra and brief set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
46,H3 Safe/Pose Friendly/Longline Bra and High-waist Brief Set,"Use longline bra and high-waist brief set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
47,H3 Safe/Pose Friendly/Wireless Bra and Hipster Set,"Use wireless bra and hipster set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
48,H3 Safe/Pose Friendly/Soft-cup Bra and Brief Set,"Use soft-cup bra and brief set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
49,H3 Safe/Pose Friendly/One-piece Swimsuit,"Use one-piece swimsuit as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
50,H3 Safe/Pose Friendly/Sport Bikini Set,"Use sport bikini set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
51,H3 Safe/Pose Friendly/Tankini Set,"Use tankini set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
52,H3 Safe/Pose Friendly/Rash-guard Set,"Use rash-guard set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
53,H3 Safe/Pose Friendly/Simple Lingerie Set,"Use simple lingerie set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
54,H3 Safe/Pose Friendly/Simple Cami and Shorts Set,"Use simple cami and shorts set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
55,H3 Safe/Pose Friendly/Fitted Lounge Set,"Use fitted lounge set as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
56,H3 Safe/Pose Friendly/Simple Slip Dress,"Use simple slip dress as a pose-friendly outfit for <Subject 1>, with stable readable garment structure, simple clean construction, realistic fabric behaviour, and unbranded styling suitable for cleaner H3 pose generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Pose Friendly,1,False
57,H3 Safe/Male/Boxer Briefs,"Adult man wearing boxer briefs, with simple unbranded styling, stable readable garment construction, realistic fabric behaviour, and clean shapes suitable for more reliable H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Male,1,False
58,H3 Safe/Male/Trunks,"Adult man wearing trunks, with simple unbranded styling, stable readable garment construction, realistic fabric behaviour, and clean shapes suitable for more reliable H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Male,1,False
59,H3 Safe/Male/Short Swim Trunks,"Adult man wearing short swim trunks, with simple unbranded styling, stable readable garment construction, realistic fabric behaviour, and clean shapes suitable for more reliable H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Male,1,False
60,H3 Safe/Male/Mid-length Swim Trunks,"Adult man wearing mid-length swim trunks, with simple unbranded styling, stable readable garment construction, realistic fabric behaviour, and clean shapes suitable for more reliable H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Male,1,False
61,H3 Safe/Male/Rash Guard and Trunks Set,"Adult man wearing rash guard and trunks set, with simple unbranded styling, stable readable garment construction, realistic fabric behaviour, and clean shapes suitable for more reliable H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Male,1,False
62,H3 Safe/Male/Compression Shorts,"Adult man wearing compression shorts, with simple unbranded styling, stable readable garment construction, realistic fabric behaviour, and clean shapes suitable for more reliable H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Male,1,False
