index,name,prompt,negative_prompt,category,weight,favorite
11,Female/Accessories & Cover-ups/Cover-up Sarong,"Add cover-up sarong as a coordinated styling layer or accessory, keeping it unbranded, fashionable, and realistically constructed.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Accessories & Cover-ups,1,False
12,Female/Accessories & Cover-ups/Mesh Cover-up,"Add mesh cover-up as a coordinated styling layer or accessory, keeping it unbranded, fashionable, and realistically constructed.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Accessories & Cover-ups,1,False
13,Female/Accessories & Cover-ups/Beach Cover-up Dress,"Add beach cover-up dress as a coordinated styling layer or accessory, keeping it unbranded, fashionable, and realistically constructed.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Accessories & Cover-ups,1,False
14,Female/Accessories & Cover-ups/Kaftan Cover-up,"Add kaftan cover-up as a coordinated styling layer or accessory, keeping it unbranded, fashionable, and realistically constructed.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Accessories & Cover-ups,1,False
15,Female/Accessories & Cover-ups/Wrap Skirt Cover-up,"Add wrap skirt cover-up as a coordinated styling layer or accessory, keeping it unbranded, fashionable, and realistically constructed.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Accessories & Cover-ups,1,False
16,H3 Safe/Female/Swimwear/One-piece Swimsuit,"Adult woman wearing one-piece swimsuit, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
17,H3 Safe/Female/Swimwear/High-waist Bikini Set,"Adult woman wearing high-waist bikini set, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
18,H3 Safe/Female/Swimwear/Sport Bikini Set,"Adult woman wearing sport bikini set, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
19,H3 Safe/Female/Swimwear/Rash-guard Set,"Adult woman wearing rash-guard set, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
20,H3 Safe/Female/Swimwear/Tankini Set,"Adult woman wearing tankini set, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
21,H3 Safe/Female/Swimwear/Long-sleeve One-piece,"Adult woman wearing long-sleeve one-piece, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
22,H3 Safe/Female/Swimwear/Balconette Bikini Set,"Adult woman wearing balconette bikini set, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
23,H3 Safe/Female/Swimwear/Triangle Bikini Set,"Adult woman wearing triangle bikini set, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
24,H3 Safe/Female/Swimwear/Swim Dress,"Adult woman wearing swim dress, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
25,H3 Safe/Female/Swimwear/Surf Suit,"Adult woman wearing surf suit, clean fashionable styling, unbranded construction, realistic fabric behaviour, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Swimwear,1,False
26,H3 Safe/Female/Underwear & Lingerie/Seamless Bralette and Brief Set,"Adult woman wearing a seamless bralette and brief set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
27,H3 Safe/Female/Underwear & Lingerie/Wireless Bra and Hipster Set,"Adult woman wearing a wireless bra and hipster set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
28,H3 Safe/Female/Underwear & Lingerie/Soft-cup Bra and High-waist Brief Set,"Adult woman wearing a soft-cup bra and high-waist brief set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
29,H3 Safe/Female/Underwear & Lingerie/Sports Bra and Brief Set,"Adult woman wearing a sports bra and brief set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
30,H3 Safe/Female/Underwear & Lingerie/Longline Bra and Brief Set,"Adult woman wearing a longline bra and brief set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
31,H3 Safe/Female/Underwear & Lingerie/Balconette Bra and Brief Set,"Adult woman wearing a balconette bra and brief set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
32,H3 Safe/Female/Underwear & Lingerie/Triangle Bra and Tanga Set,"Adult woman wearing a triangle bra and tanga set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
33,H3 Safe/Female/Underwear & Lingerie/Bralette and Cheeky Panty Set,"Adult woman wearing a bralette and cheeky panty set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
34,H3 Safe/Female/Underwear & Lingerie/Plunge Bra and Brazilian Panty Set,"Adult woman wearing a plunge bra and brazilian panty set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
35,H3 Safe/Female/Underwear & Lingerie/Underwire Bra and Boyshort Set,"Adult woman wearing a underwire bra and boyshort set, clean premium styling, logo-free construction, realistic fabric behaviour, flattering but natural fit, and stable readable garment structure suitable for clean H3 generation.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/H3 Safe/Female/Underwear & Lingerie,1,False
36,Female/Swimwear/Coverage/Full Coverage,"Use full coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
37,Female/Swimwear/Coverage/Moderate Coverage,"Use moderate coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
38,Female/Swimwear/Coverage/Minimal Coverage,"Use minimal coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
39,Female/Swimwear/Coverage/High-waist Coverage,"Use high-waist coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
40,Female/Swimwear/Coverage/High-leg Cut,"Use high-leg cut for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
41,Female/Swimwear/Coverage/Low-rise Cut,"Use low-rise cut for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
42,Female/Swimwear/Coverage/Mid-rise Cut,"Use mid-rise cut for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
43,Female/Swimwear/Coverage/Cheeky Back Coverage,"Use cheeky back coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
44,Female/Swimwear/Coverage/Brazilian Back Coverage,"Use brazilian back coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
45,Female/Swimwear/Coverage/Thong Back Coverage,"Use thong back coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
46,Female/Swimwear/Coverage/Sport Coverage,"Use sport coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
47,Female/Swimwear/Coverage/Sun-protective Coverage,"Use sun-protective coverage for the coverage and cut of the swimwear, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Coverage,1,False
48,Female/Swimwear/Pattern & Print/Solid Color,"Use solid color as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
49,Female/Swimwear/Pattern & Print/Color Block,"Use color block as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
50,Female/Swimwear/Pattern & Print/Ombre,"Use ombre as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
51,Female/Swimwear/Pattern & Print/Tropical Print,"Use tropical print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
52,Female/Swimwear/Pattern & Print/Floral Print,"Use floral print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
53,Female/Swimwear/Pattern & Print/Animal Print,"Use animal print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
54,Female/Swimwear/Pattern & Print/Leopard Print,"Use leopard print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
55,Female/Swimwear/Pattern & Print/Stripe,"Use stripe as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
56,Female/Swimwear/Pattern & Print/Chevron,"Use chevron as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
57,Female/Swimwear/Pattern & Print/Geometric Print,"Use geometric print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
58,Female/Swimwear/Pattern & Print/Abstract Print,"Use abstract print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
59,Female/Swimwear/Pattern & Print/Tie-dye,"Use tie-dye as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
