index,name,prompt,negative_prompt,category,weight,favorite
16,Cyber Visor Hood,"Add cyber visor hood to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
17,LED-Accent Headpiece,"Add led-accent headpiece to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
18,LED-Accent Cap,"Add led-accent cap to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
19,LED-Accent Headband,"Add led-accent headband to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
20,LED-Accent Hood,"Add led-accent hood to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
21,Holographic Headpiece,"Add holographic headpiece to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
22,Holographic Cap,"Add holographic cap to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
23,Holographic Headband,"Add holographic headband to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
24,Holographic Hood,"Add holographic hood to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
25,Industrial Headpiece,"Add industrial headpiece to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
26,Industrial Cap,"Add industrial cap to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
27,Industrial Headband,"Add industrial headband to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
28,Industrial Hood,"Add industrial hood to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
29,Cat-Ear Headpiece,"Add cat-ear headpiece to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
30,Cat-Ear Cap,"Add cat-ear cap to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
31,Cat-Ear Headband,"Add cat-ear headband to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
32,Cat-Ear Hood,"Add cat-ear hood to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
33,Horn-Silhouette Headpiece,"Add horn-silhouette headpiece to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
34,Horn-Silhouette Cap,"Add horn-silhouette cap to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
35,Horn-Silhouette Headband,"Add horn-silhouette headband to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
36,Horn-Silhouette Hood,"Add horn-silhouette hood to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
37,Techwear Headpiece,"Add techwear headpiece to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
38,Techwear Cap,"Add techwear cap to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
39,Techwear Headband,"Add techwear headband to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
40,Techwear Hood,"Add techwear hood to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Use lightweight costume-fashion shapes with no threatening function.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Headwear | Goth Cyber Headwear,1.0,False
