index,name,prompt,negative_prompt,category,weight,favorite
20,Orbit 90 Degrees,Orbit smoothly through 90 degrees around the subject; the subject remains anchored in place.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
21,Orbit 180 Degrees,Orbit smoothly through 180 degrees around the subject on one continuous path; avoid speed changes.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
22,Orbit 360 Degrees,Complete one controlled 360-degree orbit around the still subject and return to the starting axis.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
23,Overhead Descent,Begin overhead and descend smoothly toward the scene while keeping the composition centered.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
24,Overhead Rise,Rise smoothly from the established scene into a clean overhead view.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
25,Low-Angle Rise,Begin low and rise gradually while maintaining a flattering low-angle view and stable anatomy.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
26,Drone Observation,"Use a slow observational drone move with a broad stable path, steady horizon, and no sudden dive.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
27,Drone Approach,Approach from a distant aerial view at a slow constant speed and settle above the subject.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
28,FPV Glide,"Use a restrained FPV-style glide on a simple readable path with no flips, rolls, or abrupt acceleration.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
29,Macro Detail Slide,"Slide slowly across a macro detail at constant focus and shallow, controlled depth of field.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
30,Macro Detail Push,"Push gently into a product or material detail, keeping the target plane sharp and stable.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
31,Subtle Handheld,Use restrained handheld movement with small natural drift only; preserve readable framing.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
32,Dolly Zoom — Motivated Only,Use one restrained dolly zoom only when the scene calls for a clear dramatic realization; keep the subject centered and avoid repeating the effect.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
