index,name,prompt,negative_prompt,category,weight,favorite
19,Electric Violet,"Color <Subject 1>'s hair electric violet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
20,Electric Royal Purple,"Color <Subject 1>'s hair electric royal purple; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
21,Electric Cobalt Blue,"Color <Subject 1>'s hair electric cobalt blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
22,Electric Azure Blue,"Color <Subject 1>'s hair electric azure blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
23,Electric Teal,"Color <Subject 1>'s hair electric teal; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
24,Electric Emerald Green,"Color <Subject 1>'s hair electric emerald green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
25,Electric Lime Green,"Color <Subject 1>'s hair electric lime green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
26,Electric Orange,"Color <Subject 1>'s hair electric orange; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
27,Electric Gold,"Color <Subject 1>'s hair electric gold; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
28,Electric Silver,"Color <Subject 1>'s hair electric silver; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
29,Neon Ruby Red,"Color <Subject 1>'s hair neon ruby red; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
30,Neon Scarlet,"Color <Subject 1>'s hair neon scarlet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
31,Neon Hot Pink,"Color <Subject 1>'s hair neon hot pink; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
32,Neon Magenta,"Color <Subject 1>'s hair neon magenta; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
33,Neon Violet,"Color <Subject 1>'s hair neon violet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
34,Neon Royal Purple,"Color <Subject 1>'s hair neon royal purple; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
35,Neon Cobalt Blue,"Color <Subject 1>'s hair neon cobalt blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
36,Neon Azure Blue,"Color <Subject 1>'s hair neon azure blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
37,Neon Teal,"Color <Subject 1>'s hair neon teal; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
38,Neon Emerald Green,"Color <Subject 1>'s hair neon emerald green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
39,Neon Lime Green,"Color <Subject 1>'s hair neon lime green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
40,Neon Orange,"Color <Subject 1>'s hair neon orange; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
41,Neon Gold,"Color <Subject 1>'s hair neon gold; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
42,Neon Silver,"Color <Subject 1>'s hair neon silver; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
43,Jewel-Tone Ruby Red,"Color <Subject 1>'s hair jewel-tone ruby red; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
44,Jewel-Tone Scarlet,"Color <Subject 1>'s hair jewel-tone scarlet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
45,Jewel-Tone Hot Pink,"Color <Subject 1>'s hair jewel-tone hot pink; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
46,Jewel-Tone Magenta,"Color <Subject 1>'s hair jewel-tone magenta; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
47,Jewel-Tone Violet,"Color <Subject 1>'s hair jewel-tone violet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
48,Jewel-Tone Royal Purple,"Color <Subject 1>'s hair jewel-tone royal purple; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
49,Jewel-Tone Cobalt Blue,"Color <Subject 1>'s hair jewel-tone cobalt blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
50,Jewel-Tone Azure Blue,"Color <Subject 1>'s hair jewel-tone azure blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
51,Jewel-Tone Teal,"Color <Subject 1>'s hair jewel-tone teal; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
52,Jewel-Tone Emerald Green,"Color <Subject 1>'s hair jewel-tone emerald green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
53,Jewel-Tone Lime Green,"Color <Subject 1>'s hair jewel-tone lime green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
54,Jewel-Tone Orange,"Color <Subject 1>'s hair jewel-tone orange; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
55,Jewel-Tone Gold,"Color <Subject 1>'s hair jewel-tone gold; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
56,Jewel-Tone Silver,"Color <Subject 1>'s hair jewel-tone silver; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
57,Deep Ruby Red,"Color <Subject 1>'s hair deep ruby red; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
58,Deep Scarlet,"Color <Subject 1>'s hair deep scarlet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
59,Deep Hot Pink,"Color <Subject 1>'s hair deep hot pink; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
60,Deep Magenta,"Color <Subject 1>'s hair deep magenta; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
61,Deep Violet,"Color <Subject 1>'s hair deep violet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
62,Deep Royal Purple,"Color <Subject 1>'s hair deep royal purple; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
63,Deep Cobalt Blue,"Color <Subject 1>'s hair deep cobalt blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
64,Deep Azure Blue,"Color <Subject 1>'s hair deep azure blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
65,Deep Teal,"Color <Subject 1>'s hair deep teal; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
66,Deep Emerald Green,"Color <Subject 1>'s hair deep emerald green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
67,Deep Lime Green,"Color <Subject 1>'s hair deep lime green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
68,Deep Orange,"Color <Subject 1>'s hair deep orange; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
69,Deep Gold,"Color <Subject 1>'s hair deep gold; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
70,Deep Silver,"Color <Subject 1>'s hair deep silver; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
71,Bright Ruby Red,"Color <Subject 1>'s hair bright ruby red; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
72,Bright Scarlet,"Color <Subject 1>'s hair bright scarlet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
73,Bright Hot Pink,"Color <Subject 1>'s hair bright hot pink; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
74,Bright Magenta,"Color <Subject 1>'s hair bright magenta; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
75,Bright Violet,"Color <Subject 1>'s hair bright violet; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
76,Bright Royal Purple,"Color <Subject 1>'s hair bright royal purple; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
77,Bright Cobalt Blue,"Color <Subject 1>'s hair bright cobalt blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
78,Bright Azure Blue,"Color <Subject 1>'s hair bright azure blue; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
79,Bright Teal,"Color <Subject 1>'s hair bright teal; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
80,Bright Emerald Green,"Color <Subject 1>'s hair bright emerald green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
81,Bright Lime Green,"Color <Subject 1>'s hair bright lime green; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
82,Bright Orange,"Color <Subject 1>'s hair bright orange; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
83,Bright Gold,"Color <Subject 1>'s hair bright gold; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
84,Bright Silver,"Color <Subject 1>'s hair bright silver; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
85,Glowing Ruby Red,"Color <Subject 1>'s hair glowing ruby red; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Vivid Fantasy,1.0,False
