index,name,prompt,negative_prompt,category,weight,favorite
33,Preserve Shoulder and Hip Width,"retain original shoulder width, waist shape and hip width","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Body Proportion Preservation,1.00,false
34,Preserve Limb Length,keep arm and leg lengths consistent with the reference and with each other,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Body Proportion Preservation,1.00,false
35,Preserve Body Shape,"do not slim, enlarge, idealize or otherwise change the subject's body shape","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, unrequested body modification",Body Proportion Preservation,1.00,false
36,Lock Exact Pose,"preserve the exact pose, gesture, joint angles and weight distribution","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, new pose, mirrored pose",Pose Preservation,1.20,true
37,Preserve Hand Placement,keep both hands in their original positions and orientations,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Pose Preservation,1.00,false
38,Preserve Foot Placement,"keep foot position, stance width, toe direction and ground contact unchanged","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Pose Preservation,1.00,false
39,Preserve Gaze and Head Tilt,"retain the original gaze direction, head rotation and head tilt","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Pose Preservation,1.00,false
40,Preserve Silhouette,maintain the original outer body and clothing silhouette while editing internal details,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Pose Preservation,1.00,false
41,Repair Anatomy Only,"repair anatomical errors only; preserve identity, pose, clothing and framing","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, new pose, changed identity",Anatomy Repair,1.15,true
42,Natural Joint Repair,correct elbows knees wrists and ankles to plausible natural alignment,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Anatomy Repair,1.00,false
43,Separate Overlapping Limbs,clarify overlapping limbs without changing the intended pose or silhouette,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Anatomy Repair,1.00,false
44,Repair Torso Continuity,restore coherent neck shoulder torso and hip connections with natural proportions,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Anatomy Repair,1.00,false
45,Remove Duplicate Limbs,remove duplicate or phantom limbs and reconstruct only the intended anatomy,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, extra arms, extra legs",Anatomy Repair,1.00,false
46,Repair Hands Only,"repair hands only: five natural fingers, correct joints, original gesture preserved","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, extra fingers, missing fingers, fused fingers",Hands and Feet Repair,1.20,true
47,Repair Feet Only,"repair feet only: natural toe count, ankle alignment and original footwear preserved","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, extra toes, missing toes, warped shoes",Hands and Feet Repair,1.00,false
48,Preserve Hand Pose,correct finger anatomy while keeping palm orientation and gesture unchanged,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Hands and Feet Repair,1.00,false
49,Preserve Footwear Shape,"repair foot anatomy without changing shoe design, color, material or size","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Hands and Feet Repair,1.00,false
50,Clean Contact Points,"repair hand-object and foot-ground contact with realistic grip, pressure and overlap","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Hands and Feet Repair,1.00,false
51,Restore Head-to-Toe Frame,reframe to show the complete person from hair to footwear with safe edge margins,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, cropped head, cropped feet",Full-Body Framing,1.20,true
52,Extend Missing Feet,extend the canvas and reconstruct both feet or shoes consistently with the reference,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, floating feet, mismatched shoes",Full-Body Framing,1.00,false
53,Extend Missing Headroom,"add natural headroom without changing face, hair or camera angle","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Full-Body Framing,1.00,false
54,Keep Hands Inside Frame,reframe so both hands remain fully visible with breathing room at the edges,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Full-Body Framing,1.00,false
55,Balanced Full-Body Scale,fit the complete body comfortably in frame without shrinking the face beyond readability,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Full-Body Framing,1.00,false
56,Clarify Full Floor Pose,"preserve the reclining floor pose while making the complete body, face, hands and feet readable","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, tangled limbs, cropped feet, hidden face",Floor Pose Clarity,1.20,true
57,Separate Floor-Pose Limbs,separate overlapping arms and legs just enough for clear anatomy without changing the pose,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Floor Pose Clarity,1.00,false
58,Turn Face Readable,keep the floor pose and identity; make the face clearly visible toward camera with minimal adjustment,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, new expression, changed identity",Floor Pose Clarity,1.00,false
59,Preserve Ground Contact,"maintain realistic body-to-floor contact, weight, shadows and fabric compression","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Floor Pose Clarity,1.00,false
60,Overhead Floor-Pose Reframe,reframe as a clean overhead full-body floor pose with all limbs inside frame and face sharp,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, oblique crop, hidden hands",Floor Pose Clarity,1.15,true
61,Lock Background,preserve the background exactly; edit only the selected subject area,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, changed background, moved objects",Background Preservation,1.20,true
62,Preserve Architecture,keep walls doors windows lines and perspective unchanged,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Background Preservation,1.00,false
63,Preserve Object Layout,"retain every background object, position, scale and overlap","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Background Preservation,1.00,false
64,Preserve Background Color,keep background color gradient texture and exposure consistent,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Background Preservation,1.00,false
65,Blend Edit Into Background,"match original edge light, ambient color, shadows and depth so the edit blends naturally","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Background Preservation,1.00,false
66,Edit Selected Detail Only,change only the explicitly selected small detail; leave all other pixels conceptually unchanged,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, global redesign, collateral changes",Small-Detail Editing,1.20,true
67,Replace One Accessory,"replace only the named accessory while preserving pose, hand contact, clothing and identity","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Small-Detail Editing,1.00,false
68,Change One Color,"change only the requested object's color; preserve texture, shading and surrounding colors","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Small-Detail Editing,1.00,false
69,Repair One Edge,clean the selected edge or seam without altering nearby anatomy or design,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Small-Detail Editing,1.00,false
70,Add Subtle Detail,"add the requested small detail at realistic scale with matching light, perspective and material","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Small-Detail Editing,1.00,false
71,Style Only Structure Locked,"apply the requested visual style while preserving identity, pose, composition and object layout","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, structural drift, new pose",Style Transfer Preserve Structure,1.15,true
72,Preserve Face Under Style,"transfer style but keep facial geometry, expression and recognizability exact","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Style Transfer Preserve Structure,1.00,false
73,Preserve Garment Under Style,"stylize rendering while preserving garment design, seams, colors and accessories","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Style Transfer Preserve Structure,1.00,false
74,Preserve Background Layout Under Style,restyle surfaces and rendering only; keep background geometry and perspective unchanged,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Style Transfer Preserve Structure,1.00,false
75,Controlled Style Intensity,use restrained style intensity so reference structure and small details remain readable,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Style Transfer Preserve Structure,1.00,false
76,Reframe Without Redesign,"change framing only; preserve subject identity, pose, clothing, lighting and environment","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, new pose, changed outfit",Camera and Reframe Edits,1.15,true
77,Convert to Full Body,expand to a complete full-body frame using reference-consistent anatomy and clothing,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, cropped feet, invented outfit",Camera and Reframe Edits,1.00,false
78,Subtle Low-Angle Reframe,reframe to a subtle low angle while keeping face geometry natural and identity locked,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, oversized chin, distorted face",Camera and Reframe Edits,1.20,true
79,High-Angle Reframe,reframe to a gentle high angle with preserved body proportions and readable face,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Camera and Reframe Edits,1.00,false
80,Center and Straighten,"center the subject and level the horizon without changing pose, scale or background contents","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Camera and Reframe Edits,1.00,false
81,Relight Only,"change lighting only; preserve identity, colors, texture, pose, framing and background geometry","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, face redesign, color shift",Lighting Edits,1.15,true
82,Soft Daylight Relight,apply soft natural daylight with neutral skin tone and preserved material colors,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Lighting Edits,1.00,false
83,Cinematic Key and Fill,add controlled cinematic key and fill light while keeping shadow detail and identity readable,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Lighting Edits,1.00,false
84,Match Reference Light Direction,"match the reference light direction, softness, exposure and shadow placement","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Lighting Edits,1.00,false
85,Recover Face From Shadow,lift facial shadow detail naturally without flattening features or changing the environment,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Lighting Edits,1.00,false
86,Sharpen Face Only,"improve face and eye clarity only, preserving natural texture and original expression","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, over-sharpening, plastic skin",Focus and Sharpness,1.15,true
87,Full-Body Deep Focus,"keep face, clothing, hands and feet consistently sharp across the full body","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, soft feet, soft hands",Focus and Sharpness,1.20,true
88,Recover Motion Softness,reduce mild subject motion softness while preserving natural edges and texture,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Focus and Sharpness,1.00,false
89,Protect Skin Texture,"increase clarity without removing pores, fine hair or realistic skin variation","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Focus and Sharpness,1.00,false
90,Controlled Background Blur,"soften only the background; keep subject edges, hair and complete body sharply resolved","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Focus and Sharpness,1.00,false
91,Reference Is Authoritative,"treat the reference image as authoritative for identity, structure, color and detail","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, creative reinterpretation, reference drift",Ref-Image Fidelity,1.20,true
92,Match Reference Exactly,"match reference proportions, facial features, clothing and materials as closely as possible","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Ref-Image Fidelity,1.00,false
93,Preserve Distinctive Details,"retain every distinctive reference detail, including asymmetry, marks, accessories and pattern placement","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Ref-Image Fidelity,1.00,false
94,No Unrequested Additions,"do not invent props, accessories, text, logos or background elements not present in the reference","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Ref-Image Fidelity,1.00,false
95,Fidelity Before Enhancement,"prioritize reference fidelity over beautification, stylization or dramatic enhancement","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, beauty filter, redesign",Ref-Image Fidelity,1.15,true
96,Low Strength Micro Edit,use low edit strength for a subtle local correction; preserve nearly all original structure and texture,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, broad changes, identity drift",Low Edit Strength,0.80,true
97,Low Strength Color Tweak,use low edit strength for a small color adjustment without changing material or lighting,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Low Edit Strength,1.00,false
98,Low Strength Detail Cleanup,use low edit strength to clean one small artifact while keeping surrounding pixels stable,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Low Edit Strength,1.00,false
99,Low Strength Face Protection,keep edit strength low near the face to protect identity and expression,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Low Edit Strength,1.00,false
100,Low Strength Background Lock,use low edit strength with background locked for minimal collateral change,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Low Edit Strength,1.00,false
101,Medium Strength Controlled Edit,use medium edit strength for a clear requested change while preserving identity and composition,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, unrequested redesign",Medium Edit Strength,1.00,true
102,Medium Strength Garment Edit,"use medium edit strength to change a garment attribute while preserving fit, pose and body shape","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Medium Edit Strength,1.00,false
103,Medium Strength Relight,use medium edit strength for visible relighting with original colors and structure retained,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Medium Edit Strength,1.00,false
104,Medium Strength Reframe,use medium edit strength for moderate reframing with face and proportions locked,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Medium Edit Strength,1.00,false
105,Medium Strength Repair,use medium edit strength for anatomy repair while maintaining original gesture and silhouette,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",Medium Edit Strength,1.00,false
106,High Strength Scoped Transformation,"use high edit strength only inside the requested region; explicitly lock identity, pose and background","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, global drift, identity replacement",High Edit Strength,1.10,true
107,High Strength Style Transfer,use high edit strength for bold style transfer while preserving face geometry and scene structure,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",High Edit Strength,1.00,false
108,High Strength Outfit Replacement,"use high edit strength to replace the outfit while keeping identity, body proportions, pose and background","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",High Edit Strength,1.00,false
109,High Strength Background Replacement,"use high edit strength on the background only; preserve subject edges, identity and lighting integration","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",High Edit Strength,1.00,false
110,High Strength Rebuild With Anchors,"use high edit strength for major repair, anchored by exact face, pose, clothing and framing constraints","identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark",High Edit Strength,1.00,false
111,Safe Identity Negative,protect identity and facial structure,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, different person, identity drift, face swap, generic face, age shift, ethnicity shift",Safe Negative Prompts,1.15,true
112,Safe Anatomy Negative,protect natural anatomy and original pose,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, extra limbs, missing limbs, duplicate body, fused joints, broken anatomy, twisted torso",Safe Negative Prompts,1.15,true
113,Safe Hands-Feet Negative,protect hands feet and contact points,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, extra fingers, missing fingers, fused fingers, extra toes, warped feet, floating limbs",Safe Negative Prompts,1.15,true
114,Safe Framing Negative,protect complete readable framing,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, cropped head, cropped face, cropped hands, cropped feet, cut-off limbs, subject out of frame",Safe Negative Prompts,1.10,true
115,Safe Fidelity Negative,protect reference fidelity and clean output,"identity drift, changed facial structure, changed hair, changed clothing, anatomy errors, extra fingers, missing fingers, extra limbs, blur, text, watermark, changed hair, changed clothing, changed background, invented accessories, blur, text, logo, watermark",Safe Negative Prompts,1.15,true
