name,prompt,negative_prompt,category,weight,favorite
0021 | Prone Kneeling/Kneeling Upright,"adult subject kneeling upright, balanced torso, graceful hands, composed expression","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Prone/Kneeling,1.0,False
0022 | Prone Kneeling/One Knee Down,"adult subject with one knee down and one foot planted, heroic stable pose","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Prone/Kneeling,1.0,False
0023 | Prone Kneeling/Low Kneel,"adult subject in a low kneeling pose, weight balanced, elegant body line","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Prone/Kneeling,1.0,False
0024 | Prone Kneeling/Hands On Thighs,"adult subject kneeling with hands resting lightly on thighs, calm symmetrical posture","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Prone/Kneeling,1.0,False
0025 | Lying/Side Recline,"adult subject reclining on one side, supported by one arm, elegant relaxed line","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Lying,1.0,False
0026 | Lying/Back Relaxed,"adult subject lying on back in a relaxed natural pose, arms positioned comfortably","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Lying,1.0,False
0027 | Lying/Front Propped,"adult subject lying on front, upper body gently propped on forearms, natural expression","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Lying,1.0,False
0028 | Action/Running,"adult subject in a convincing running stride, dynamic limb extension, clear forward momentum","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Action,1.0,False
0029 | Action/Jumping,"adult subject captured mid-jump, readable silhouette, natural clothing movement, energetic expression","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Action,1.0,False
0030 | Action/Turning Sweep,"adult subject making a sweeping turn, fabric and hair following motion, dynamic composition","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Action,1.0,False
0031 | Action/Fighting Guard,"adult subject in a balanced defensive guard stance, focused gaze, believable weight distribution","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Action,1.0,False
0032 | Action/Sword Ready,"adult subject holding a sword in a ready stance, stable footing, controlled heroic posture","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Action,1.0,False
0033 | Action/Aiming,"adult subject aiming carefully, aligned shoulders, focused eye line, believable tactical posture","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Action,1.0,False
0034 | Dance/Ballet Line,"adult dancer in an elegant extended ballet line, controlled balance, graceful hands and feet","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Dance,1.0,False
0035 | Dance/Contemporary,"adult dancer in an expressive contemporary movement, curved torso, emotional gesture","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Dance,1.0,False
0036 | Dance/Spin,"adult dancer captured in a spin, flowing fabric, centered balance, dynamic motion","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Dance,1.0,False
0037 | Portrait/Hands Near Face,"adult subject with hands posed gently near the face, elegant framing, relaxed fingers","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Portrait,1.0,False
0038 | Portrait/Chin On Hand,"adult subject resting chin lightly on one hand, thoughtful expression, natural elbow support","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Portrait,1.0,False
0039 | Portrait/Looking Down,"adult subject looking downward softly, relaxed eyelids, quiet reflective posture","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Portrait,1.0,False
0040 | Portrait/Looking Up,"adult subject looking slightly upward, lifted chin, hopeful or confident expression","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Portrait,1.0,False
0041 | Portrait/Profile,"adult subject in clean side profile, long neck, precise facial silhouette","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Portrait,1.0,False
0042 | Portrait/Three Quarter,"adult subject in a three-quarter portrait angle, shoulders slightly turned, eyes toward camera","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Portrait,1.0,False
0043 | Couple/Back To Back,"two adult subjects standing back to back, complementary posture, balanced composition","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Couple,1.0,False
0044 | Couple/Walking Together,"two adult subjects walking together naturally, coordinated pace, candid interaction","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Couple,1.0,False
0045 | Couple/Close Portrait,"two adult subjects close together, comfortable intimacy, aligned faces, natural expressions","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Couple,1.0,False
0046 | Group/Triangle Formation,"three adult subjects arranged in a clear triangular formation, distinct readable poses","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Group,1.0,False
0047 | Group/Editorial Lineup,"adult group in a fashion editorial lineup, varied confident poses, cohesive spacing","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Group,1.0,False
0048 | Object/Leaning On Table,"adult subject leaning lightly on a table, natural arm support, relaxed editorial posture","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Object,1.0,False
0049 | Object/Holding Jacket,"adult subject holding a jacket over one shoulder, confident casual stance","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Object,1.0,False
0050 | Object/At Balcony Rail,"adult subject resting hands on a balcony rail, relaxed posture, distant gaze","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, stiff pose, broken limbs, impossible joints",Object,1.0,False
