name,prompt,negative_prompt,category,weight,favorite
0014 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and hip-width apart — pelvis shifted slightly left,"both feet parallel and hip-width apart, weight evenly distributed, both arms resting straight beside the torso; pelvis shifted slightly left, shoulders counterbalanced; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0015 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and hip-width apart — pelvis shifted slightly right,"both feet parallel and hip-width apart, weight evenly distributed, both arms resting straight beside the torso; pelvis shifted slightly right, shoulders counterbalanced; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0016 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and hip-width apart — spine long and vertical,"both feet parallel and hip-width apart, weight evenly distributed, both arms resting straight beside the torso; spine long and vertical, abdominal wall neutral; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0017 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and hip-width apart — upper back gently rounded,"both feet parallel and hip-width apart, weight evenly distributed, both arms resting straight beside the torso; upper back gently rounded, pelvis stable; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0018 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and hip-width apart — upper back gently extended,"both feet parallel and hip-width apart, weight evenly distributed, both arms resting straight beside the torso; upper back gently extended, pelvis stable; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0019 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and hip-width apart — chin angled toward the left collarbone,"both feet parallel and hip-width apart, weight evenly distributed, both arms resting straight beside the torso; chin angled toward the left collarbone; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0020 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and hip-width apart — chin angled toward the right collarbone,"both feet parallel and hip-width apart, weight evenly distributed, both arms resting straight beside the torso; chin angled toward the right collarbone; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0021 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — head level,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; head level, chin neutral, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0022 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — chin slightly lowered,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; chin slightly lowered, neck lengthened, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0023 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — chin slightly raised,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; chin slightly raised, neck lengthened, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0024 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — head tilted slightly left,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; head tilted slightly left, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0025 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — head tilted slightly right,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; head tilted slightly right, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0026 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — head rotated slightly left,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; head rotated slightly left, ribcage facing forward; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0027 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — head rotated slightly right,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; head rotated slightly right, ribcage facing forward; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0028 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — left shoulder slightly higher than the right,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; left shoulder slightly higher than the right; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0029 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — right shoulder slightly higher than the left,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; right shoulder slightly higher than the left; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0030 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — shoulders gently drawn back,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; shoulders gently drawn back, chest neutral; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0031 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — shoulders relaxed and lowered,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; shoulders relaxed and lowered, chest neutral; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0032 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — ribcage rotated slightly left,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; ribcage rotated slightly left, pelvis stable; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0033 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — ribcage rotated slightly right,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; ribcage rotated slightly right, pelvis stable; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0034 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — pelvis shifted slightly left,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; pelvis shifted slightly left, shoulders counterbalanced; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0035 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — pelvis shifted slightly right,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; pelvis shifted slightly right, shoulders counterbalanced; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0036 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — spine long and vertical,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; spine long and vertical, abdominal wall neutral; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0037 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — upper back gently rounded,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; upper back gently rounded, pelvis stable; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0038 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — upper back gently extended,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; upper back gently extended, pelvis stable; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0039 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — chin angled toward the left collarbone,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; chin angled toward the left collarbone; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0040 | Pose/Standing/Neutral/Neutral Standing — both feet parallel and shoulder-width apart — chin angled toward the right collarbone,"both feet parallel and shoulder-width apart, weight evenly distributed, both arms resting straight beside the torso; chin angled toward the right collarbone; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0041 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — head level,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; head level, chin neutral, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0042 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — chin slightly lowered,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; chin slightly lowered, neck lengthened, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0043 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — chin slightly raised,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; chin slightly raised, neck lengthened, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0044 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — head tilted slightly left,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; head tilted slightly left, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0045 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — head tilted slightly right,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; head tilted slightly right, shoulders level; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0046 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — head rotated slightly left,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; head rotated slightly left, ribcage facing forward; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0047 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — head rotated slightly right,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; head rotated slightly right, ribcage facing forward; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0048 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — left shoulder slightly higher than the right,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; left shoulder slightly higher than the right; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0049 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — right shoulder slightly higher than the left,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; right shoulder slightly higher than the left; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0050 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — shoulders gently drawn back,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; shoulders gently drawn back, chest neutral; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0051 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — shoulders relaxed and lowered,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; shoulders relaxed and lowered, chest neutral; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0052 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — ribcage rotated slightly left,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; ribcage rotated slightly left, pelvis stable; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0053 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — ribcage rotated slightly right,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; ribcage rotated slightly right, pelvis stable; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0054 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — pelvis shifted slightly left,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; pelvis shifted slightly left, shoulders counterbalanced; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
0055 | Pose/Standing/Neutral/Neutral Standing — feet slightly turned outward and hip-width apart — pelvis shifted slightly right,"feet slightly turned outward and hip-width apart, weight evenly distributed, elbows softly bent beside the torso; pelvis shifted slightly right, shoulders counterbalanced; clear joint alignment; distinct limb separation","seated posture, kneeling posture, crouched posture, lying posture, hands-and-knees posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Neutral,1,False
