name,prompt,negative_prompt,category,weight,favorite
0024 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — head tilted slightly left,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; head tilted slightly left, shoulders level; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0025 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — head tilted slightly right,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; head tilted slightly right, shoulders level; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0026 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — head rotated slightly left,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; head rotated slightly left, ribcage facing forward; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0027 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — head rotated slightly right,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; head rotated slightly right, ribcage facing forward; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0028 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — left shoulder slightly higher than the right,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; left shoulder slightly higher than the right; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0029 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — right shoulder slightly higher than the left,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; right shoulder slightly higher than the left; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0030 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — shoulders gently drawn back,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; shoulders gently drawn back, chest neutral; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0031 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — shoulders relaxed and lowered,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; shoulders relaxed and lowered, chest neutral; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0032 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — ribcage rotated slightly left,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; ribcage rotated slightly left, pelvis stable; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0033 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — ribcage rotated slightly right,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; ribcage rotated slightly right, pelvis stable; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0034 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — pelvis shifted slightly left,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; pelvis shifted slightly left, shoulders counterbalanced; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0035 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — pelvis shifted slightly right,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; pelvis shifted slightly right, shoulders counterbalanced; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0036 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — spine long and vertical,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; spine long and vertical, abdominal wall neutral; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0037 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — upper back gently rounded,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; upper back gently rounded, pelvis stable; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0038 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — upper back gently extended,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; upper back gently extended, pelvis stable; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0039 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — chin angled toward the left collarbone,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; chin angled toward the left collarbone; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0040 | Pose/Standing/Staggered Stance/Staggered Stance — right foot one full step ahead — chin angled toward the right collarbone,"right foot one full step ahead, left foot behind, both heels grounded, weight centred; chin angled toward the right collarbone; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0041 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — head level,"left foot ahead, right heel slightly raised, weight mainly forward; head level, chin neutral, shoulders level; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0042 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — chin slightly lowered,"left foot ahead, right heel slightly raised, weight mainly forward; chin slightly lowered, neck lengthened, shoulders level; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0043 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — chin slightly raised,"left foot ahead, right heel slightly raised, weight mainly forward; chin slightly raised, neck lengthened, shoulders level; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0044 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — head tilted slightly left,"left foot ahead, right heel slightly raised, weight mainly forward; head tilted slightly left, shoulders level; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0045 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — head tilted slightly right,"left foot ahead, right heel slightly raised, weight mainly forward; head tilted slightly right, shoulders level; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0046 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — head rotated slightly left,"left foot ahead, right heel slightly raised, weight mainly forward; head rotated slightly left, ribcage facing forward; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0047 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — head rotated slightly right,"left foot ahead, right heel slightly raised, weight mainly forward; head rotated slightly right, ribcage facing forward; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0048 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — left shoulder slightly higher than the right,"left foot ahead, right heel slightly raised, weight mainly forward; left shoulder slightly higher than the right; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0049 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — right shoulder slightly higher than the left,"left foot ahead, right heel slightly raised, weight mainly forward; right shoulder slightly higher than the left; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0050 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — shoulders gently drawn back,"left foot ahead, right heel slightly raised, weight mainly forward; shoulders gently drawn back, chest neutral; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0051 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — shoulders relaxed and lowered,"left foot ahead, right heel slightly raised, weight mainly forward; shoulders relaxed and lowered, chest neutral; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0052 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — ribcage rotated slightly left,"left foot ahead, right heel slightly raised, weight mainly forward; ribcage rotated slightly left, pelvis stable; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0053 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — ribcage rotated slightly right,"left foot ahead, right heel slightly raised, weight mainly forward; ribcage rotated slightly right, pelvis stable; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0054 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — pelvis shifted slightly left,"left foot ahead, right heel slightly raised, weight mainly forward; pelvis shifted slightly left, shoulders counterbalanced; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0055 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — pelvis shifted slightly right,"left foot ahead, right heel slightly raised, weight mainly forward; pelvis shifted slightly right, shoulders counterbalanced; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0056 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — spine long and vertical,"left foot ahead, right heel slightly raised, weight mainly forward; spine long and vertical, abdominal wall neutral; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0057 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — upper back gently rounded,"left foot ahead, right heel slightly raised, weight mainly forward; upper back gently rounded, pelvis stable; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0058 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — upper back gently extended,"left foot ahead, right heel slightly raised, weight mainly forward; upper back gently extended, pelvis stable; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
0059 | Pose/Standing/Staggered Stance/Staggered Stance — left foot ahead — chin angled toward the left collarbone,"left foot ahead, right heel slightly raised, weight mainly forward; chin angled toward the left collarbone; clear joint alignment; distinct limb separation","feet aligned side by side, seated posture, kneeling posture, lying posture, different pose, altered limb placement, extra limbs, missing limbs, fused limbs, duplicated hands, duplicated feet, twisted joints, dislocated shoulders, broken spine, impossible balance, contradictory weight distribution",Pose/Standing/Staggered Stance,1,False
