index,name,prompt,negative_prompt,category,weight,favorite
23,Anarcho-Punk Skirt Set,"Dress <Subject 1> in anarcho-punk skirt set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Use secure hardware and a coherent wearable construction.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Punk Grunge Industrial,1.0,False
24,Anarcho-Punk Skirt Set,"H3-safe video styling: Dress <Subject 1> in anarcho-punk skirt set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Use secure hardware and a coherent wearable construction. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Alternative Fashion,1.0,False
25,Anarcho-Punk Trouser Set,"Dress <Subject 1> in anarcho-punk trouser set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Use secure hardware and a coherent wearable construction.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Punk Grunge Industrial,1.0,False
26,Anarcho-Punk Utility Outfit,"Dress <Subject 1> in anarcho-punk utility outfit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Use secure hardware and a coherent wearable construction.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Alternative Goth Cyber Fetishwear | Punk Grunge Industrial,1.0,False
27,Animal-Inspired Leopard Print,"Apply animal-inspired leopard print to the selected garment with controlled scale, aligned seams, continuous motif placement, and no texture swimming.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Patterns Prints | Patterns and Prints,1.0,False
28,Ankle Boots,"Dress <Subject 1> in ankle boots, with matched left and right construction, believable materials, secure fit, and stable sole and heel geometry.","low quality, blurry, malformed feet, extra toes, fused footwear, mismatched shoes, warped heels, broken soles, floating shoes, changing footwear, text, watermark",Accessories Footwear | Boots,1.0,False
29,Ankle Chain,"Add ankle chain to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Fashion beauty styling only; keep placement clean, subtle, and non-explicit.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Body Jewelry | Body Jewelry,1.0,False
30,Ankle-Strap Block Heels,"Dress <Subject 1> in ankle-strap block heels, with matched left and right construction, believable materials, secure fit, and stable sole and heel geometry.","low quality, blurry, malformed feet, extra toes, fused footwear, mismatched shoes, warped heels, broken soles, floating shoes, changing footwear, text, watermark",Accessories Footwear | Heels Pumps Stilettos,1.0,False
31,Ankle-Strap Kitten Heels,"Dress <Subject 1> in ankle-strap kitten heels, with matched left and right construction, believable materials, secure fit, and stable sole and heel geometry.","low quality, blurry, malformed feet, extra toes, fused footwear, mismatched shoes, warped heels, broken soles, floating shoes, changing footwear, text, watermark",Accessories Footwear | Heels Pumps Stilettos,1.0,False
32,Ankle-Strap Kitten Heels,"H3-safe video styling: Dress <Subject 1> in ankle-strap kitten heels, with matched left and right construction, believable materials, secure fit, and stable sole and heel geometry. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Accessories,1.0,False
33,Ankle-Strap Pumps,"Dress <Subject 1> in ankle-strap pumps, with matched left and right construction, believable materials, secure fit, and stable sole and heel geometry.","low quality, blurry, malformed feet, extra toes, fused footwear, mismatched shoes, warped heels, broken soles, floating shoes, changing footwear, text, watermark",Accessories Footwear | Heels Pumps Stilettos,1.0,False
34,Ankle-Strap Stiletto Heels,"Dress <Subject 1> in ankle-strap stiletto heels, with matched left and right construction, believable materials, secure fit, and stable sole and heel geometry.","low quality, blurry, malformed feet, extra toes, fused footwear, mismatched shoes, warped heels, broken soles, floating shoes, changing footwear, text, watermark",Accessories Footwear | Heels Pumps Stilettos,1.0,False
35,Appliqué Embellished Surface,"Render the selected garment in appliqué embellished surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
36,Appliqué Motif,"Apply appliqué motif to the selected garment with controlled scale, aligned seams, continuous motif placement, and no texture swimming.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Patterns Prints | Patterns and Prints,1.0,False
37,Appliqué Textured Finish,"Render the selected garment in appliqué textured finish, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
38,Appliqué Trim,"Construct the selected garment with appliqué trim, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Straps Closures Trim | Trim,1.0,False
39,Appliqué Trimmed Surface,"Render the selected garment in appliqué trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Embellished Surfaces,1.0,False
40,Appliqué Trimmed Surface,"H3-safe video styling: Render the selected garment in appliqué trimmed surface, with realistic fabric weight, surface response, seams, folds, and consistent finish. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Materials Colors Details,1.0,False
41,Arched Bangs with Bob,"Give <Subject 1> arched bangs with bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
42,Arched Bangs with Lob,"Give <Subject 1> arched bangs with lob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
43,Arched Bangs with Lob,"H3-safe video styling: Give <Subject 1> arched bangs with lob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Hair,1.0,False
44,Arched Bangs with Long Hair,"Give <Subject 1> arched bangs with long hair; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
45,Arched Brow Look,"Apply a arched brow look beauty look to <Subject 1>, with clean blending, balanced placement, realistic cosmetic texture, and frame-to-frame facial consistency.","low quality, blurry, smeared makeup, changing makeup, asymmetrical eyeliner, uneven brows, distorted lips, misplaced glitter, plastic skin, facial artifacts, text, watermark",Makeup | Brows,1.0,False
46,Arched Brow Look,"H3-safe video styling: Apply a arched brow look beauty look to <Subject 1>, with clean blending, balanced placement, realistic cosmetic texture, and frame-to-frame facial consistency. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Makeup and Nails,1.0,False
47,Arched Fringe with Bun,"Give <Subject 1> arched fringe with bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
48,Arched Fringe with Ponytail,"Give <Subject 1> arched fringe with ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
49,Arched Fringe with Shag,"Give <Subject 1> arched fringe with shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
50,Art Deco Geometric,"Apply art deco geometric to the selected garment with controlled scale, aligned seams, continuous motif placement, and no texture swimming.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Patterns Prints | Patterns and Prints,1.0,False
51,Art-Deco Bangle,"Add art-deco bangle to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Bracelets Bangles Cuffs,1.0,False
52,Art-Deco Barrette,"Add art-deco barrette to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Hair Accessories | Clips Pins Combs,1.0,False
53,Art-Deco Bracelet,"Add art-deco bracelet to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Bracelets Bangles Cuffs,1.0,False
54,Art-Deco Bracelet,"H3-safe video styling: Add art-deco bracelet to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Accessories,1.0,False
55,Art-Deco Brooch,"Add art-deco brooch to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Rings Anklets Brooches Body Chains,1.0,False
56,Art-Deco Brooch,"H3-safe video styling: Add art-deco brooch to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Accessories,1.0,False
57,Art-Deco Chandelier Earrings,"Add art-deco chandelier earrings to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Earrings,1.0,False
58,Art-Deco Drop Earrings,"Add art-deco drop earrings to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Earrings,1.0,False
59,Art-Deco Drop Earrings,"H3-safe video styling: Add art-deco drop earrings to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Accessories,1.0,False
60,Art-Deco Ear Cuffs,"Add art-deco ear cuffs to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Earrings,1.0,False
61,Art-Deco Hair Clip,"Add art-deco hair clip to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Hair Accessories | Clips Pins Combs,1.0,False
62,Art-Deco Hair Pin Set,"Add art-deco hair pin set to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Hair Accessories | Clips Pins Combs,1.0,False
63,Art-Deco Hoop Earrings,"Add art-deco hoop earrings to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Earrings,1.0,False
64,Art-Deco Huggie Earrings,"Add art-deco huggie earrings to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Earrings,1.0,False
65,Art-Deco Side Comb,"Add art-deco side comb to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Hair Accessories | Clips Pins Combs,1.0,False
66,Art-Deco Stud Earrings,"Add art-deco stud earrings to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Earrings,1.0,False
67,Art-Deco Stud Earrings,"H3-safe video styling: Add art-deco stud earrings to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Accessories,1.0,False
68,Art-Deco Wrist Cuff,"Add art-deco wrist cuff to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Accessories Jewelry | Bracelets Bangles Cuffs,1.0,False
69,Ash-Blonde Balayage,"Color <Subject 1>'s hair ash-blonde balayage; keep hue placement, roots, highlights, and tonal transitions consistent across the full hairstyle and every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hair Colors | Ombre Balayage Highlights Split Dye Money Piece,1.0,False
70,Asymmetric Blouse,"Dress <Subject 1> in asymmetric blouse, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Tops,1.0,False
71,Asymmetric Bodice Top,"Dress <Subject 1> in asymmetric bodice top, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Tops,1.0,False
72,Asymmetric Bodycon Dress,"Dress <Subject 1> in asymmetric bodycon dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
73,Asymmetric Camisole,"Dress <Subject 1> in asymmetric camisole, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Tops,1.0,False
74,Asymmetric Cigarette Trousers,"Dress <Subject 1> in asymmetric cigarette trousers, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Bottoms and Tailoring,1.0,False
75,Asymmetric Column Gown,"Dress <Subject 1> in asymmetric column gown, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
