name,prompt,negative_prompt,category,weight,favorite
0012 | Cartoon Animation/Rubber Hose Cartoon,"A bouncy, elastic illustration style built on limbs and forms constructed as smooth, tubular curves entirely free of joints or rigid structure, confident thick, uniform outline holding simplified, exaggerated proportions, flat, minimal shading applied with cheerful graphic simplicity, a springy, perpetually-in-motion sense of pose even in stillness, and a nostalgic, early-animation charm that feels playful, fluid, and unmistakably vintage. Influenced by: 1920s-30s American cel-animation tradition, Fleischer Studios technique, rubber-hose character-design practice, early Disney/Warner Bros animation method.",,Cartoon Animation,1,
0013 | Cartoon Animation/Disney Ultradetailed Illustration,"premium feature-animation aesthetics characterized by exceptionally refined draftsmanship, expressive form design, sophisticated visual appeal, advanced material rendering, cinematic staging, and meticulous attention to every surface and design element. The style emphasizes clarity, emotional readability, graceful shape language, polished visual storytelling, and a remarkable balance between realism and stylization, combining the charm of classical animation with the fidelity of contemporary digital illustration. Rather than relying on simplified cartoon conventions, it pursues richness, precision, and production-level craftsmanship through nuanced lighting, intricate textures, elegant composition, and highly controlled rendering. The resulting imagery feels aspirational, immersive, and masterfully produced, with every element contributing to a cohesive sense of wonder, artistry, and visual sophistication, reminiscent of Glen Keane and James Baxter, Inspired by Walt Disney.",,Cartoon Animation,1,
0014 | Cartoon Animation/Classic disney Feature Animation,"A warm, hand-painted animation-illustration style built on rounded, appealing character proportions carrying expressive, exaggerated readability, smooth cel-shaded color application with gentle, naturalistic gradation, meticulous attention to fluid, principle-driven motion even within a single still frame, a nostalgic, wholesome sincerity carried through soft, inviting lighting logic, and a timeless, storybook grandeur rooted in decades of golden-age feature-animation craftsmanship. Influenced by: Disney and Walt Disney, golden-age American feature-animation tradition, classical cel-animation painting technique, expressive character-animation principles, mid-century studio illustration practice.",,Cartoon Animation,1,
0015 | Cartoon Animation/Cyberpunk: Edgerunners Style,"A frenetic, high-contrast animation illustration style built on jagged, aggressive linework that fractures form into sharp angular fragments during moments of intensity, saturated glow-drenched lighting that bleeds and blooms aggressively around every luminous edge, gritty textural noise layered beneath clean cel-shaded color to keep the surface feeling raw and lived-in, dynamic, chaotic framing charged with kinetic violence and manic energy, and a visceral, dystopian animation intensity that feels equal parts stylish and feral. Influenced by: Studio Trigger animation technique, cyberpunk anime tradition, glow-bloom digital compositing practice, gritty dystopian character-design method.",,Cartoon Animation,1,
0016 | Cartoon Animation/Bruce Timm Noir,"stylish noir-inspired illustration aesthetics characterized by confident silhouette design, elegant simplification, clean geometric construction, dramatic shadow composition, strong graphic readability, and cinematic visual storytelling, blending classic animation principles with crime-fiction atmosphere through disciplined linework, refined staging, and timeless visual sophistication, reminiscent of Bruce Timm and Darwyn Cooke, inspired by Batman: The Animated Series and DC: The New Frontier.",,Cartoon Animation,1,
0017 | Cartoon Animation/Arcane Animation Still,"A richly painterly animated-illustration style built on visible, confident brushstroke texture layered directly into rendering rather than smoothed away, dramatic chiaroscuro lighting that carves bold graphic shadow across stylized angular form, a fusion of hand-painted textural depth with clean animation-ready linework, moody atmospheric tonal harmony charged with cinematic tension, and a bold, painterly-meets-graphic animation intensity that feels both illustrated and alive. Influenced by: Fortiche Production, League of Legends concept-art tradition, painterly animation technique, cinematic stylized character-design practice.",,Cartoon Animation,1,
0018 | Cartoon Animation/Toon Shader,"A crisp, flat-shaded rendering style built on hard-edged tonal division that separates each plane of light and shadow into distinct, uniform steps rather than smooth gradation, confident bold outline holding every shape with graphic clarity, minimal color banding replacing any continuous blending, a clean, deliberate simplicity that mimics hand-drawn cel-animation logic within a fully dimensional render, and a punchy, graphic-meets-dimensional intensity that feels stylized, crisp, and instantly readable. Influenced by: cel-shading rendering technique, non-photorealistic 3D-rendering practice, anime-adjacent toon-shader method, stylized game-rendering tradition.",,Cartoon Animation,1,
0019 | Cartoon Animation/Tex Avery Style,"A wildly exaggerated cartoon illustration style built on rubbery, elastic anatomy that stretches, squashes, and pops with manic comedic energy, confident thick outline holding extreme, cartoonish reaction poses pushed far beyond naturalistic limits, bright, flat color fill with minimal shading complexity, an unrestrained, gag-driven sense of comedic timing embedded in every exaggerated expression, and a hyper-kinetic, gleefully absurd animation intensity that feels loud, frantic, and effortlessly zany. Influenced by: Tex Avery, MGM/Warner Bros golden-age cartoon tradition, squash-and-stretch animation technique, classic gag-cartoon character-design practice.",,Cartoon Animation,1,
0020 | Cartoon Animation/Gravity Falls Style,"A bold, flat cartoon illustration style built on confident, evenly weighted outline holding simplified, slightly angular proportions, bright, evenly applied flat color with minimal shading beyond basic form-defining contact shadow, a quirky, endearing character-design language balancing comedic exaggeration with grounded charm, cheerful yet mysterious compositional tone favoring instant readability, and a nostalgic, small-town animated warmth that feels playful, whimsical, and quietly adventurous. Influenced by: Alex Hirsch, Disney Television Animation tradition, flat-color cartoon technique, contemporary mystery-adventure cartoon practice.",,Cartoon Animation,1,
0021 | Cartoon Animation/Futurama Style,"A bold, flat cartoon illustration style built on confident, evenly weighted outline holding rounded, slightly angular proportions, bright, evenly applied flat color with minimal shading beyond basic form-defining contact shadow, a retro-futurist visual sensibility balancing comedic exaggeration with sleek design confidence, cheerful, uncomplicated composition prioritizing instant readability, and a witty, satirical animated energy that feels playful, imaginative, and unmistakably adult-oriented. Influenced by: Matt Groening, David X. Cohen, flat-color adult-animation tradition, retro-futurist cartoon-design practice.",,Cartoon Animation,1,
0022 | Cartoon Animation/Peanuts Cartoon Style,"A charming, simplified illustration style built on confident, minimal outline holding rounded, flat, evenly applied color fill, an endearing, understated character-design language favoring gentle simplicity, expressive dot-eyes and economical facial gesture carrying quiet emotional depth, and a timeless, wholesome sincerity that feels tender, nostalgic, and effortlessly comforting. Influenced by: Charles Schulz, Peanuts cartoon, mid-century newspaper-comic-strip tradition, flat-color minimalist design technique, gentle everyday-life illustration practice.",,Cartoon Animation,1,
