name,prompt,negative_prompt,category,weight,favorite
0010 | Design / 3D / Graphic/Graphic Flat-Vector Travel Poster Illustration,"A bold, hand-cut illustration style built on faceted, angular shape construction that reduces form into confident planar segments rather than smooth gradation, sharp textural crosshatching and scratchy directional mark-making overlaid across otherwise flat color-block regions, a poster-ready graphic clarity balanced against loose, painterly energy at the edges, dramatic sunlit contrast carving crisp separation between illuminated and shadowed planes, and a stylish, contemporary travel-illustration polish that feels equally editorial and hand-crafted. Influenced by: contemporary vector-travel-poster illustration, faceted geometric-painting technique, mid-century advertising illustration tradition, editorial flat-color rendering practice.",,Design / 3D / Graphic,1,
0011 | Design / 3D / Graphic/Ornamental Patterns Hyperrealism Portrait,"A meticulously rendered portrait-illustration style built on dense, intricately repeating decorative motifs woven directly into the rendering of the figure itself, each interlocking element executed with obsessive photographic precision and convincing dimensional depth, dramatic raking light that catches every raised contour and recessed groove against otherwise softly modeled skin, a hushed, exacting patience carried through the sheer density of repeated detail contrasted with quiet portrait stillness, and a technically virtuosic intensity that treats ornamental complexity and human presence as equally devotional subjects. Influenced by: hyperrealist digital-painting technique, decorative-arts portrait-illustration tradition, meticulous pattern-rendering practice, ornamental craft-illustration method.",,Design / 3D / Graphic,1,
0012 | Design / 3D / Graphic/Flat Illustration,"A clean, graphic illustration style built on evenly bounded shapes filled with uniform color rather than blended tone, minimal to no shading beyond deliberate, flat contact shadow, confident, simplified linework that reduces form to its most essential silhouette, a crisp, uncluttered compositional clarity favoring instant legibility over dimensional depth, and a contemporary, streamlined graphic sensibility that feels bold, tidy, and effortlessly modern. Influenced by: contemporary flat-design illustration tradition, vector-based graphic technique, minimalist digital-illustration practice, modern editorial flat-color method.",,Design / 3D / Graphic,1,
0013 | Design / 3D / Graphic/Vector Art,"A crisp, scalable illustration style built on clean, mathematically precise linework and evenly bounded color regions, smooth gradient or flat-fill logic replacing any textural or painterly noise entirely, confident geometric simplification of form favoring graphic clarity over naturalistic nuance, razor-sharp edges that hold their precision at any size, and a polished, contemporary graphic-design sleekness rooted in digital illustration practice. Influenced by: contemporary vector-illustration tradition, Adobe Illustrator technique, flat-design graphic practice, digital scalable-artwork method.",,Design / 3D / Graphic,1,
0014 | Design / 3D / Graphic/Bauhaus,"A functionalist geometric illustration style built on stark, primary geometric forms — circles, squares, triangles — arranged with rigorous compositional logic, flat, uniform color regions applied with deliberate, unornamented restraint, a rational, grid-driven structure replacing any decorative or naturalistic impulse, confident economy of form where every element serves clear structural purpose, and a disciplined, timeless modernist clarity rooted in functionalist design philosophy. Influenced by: Wassily Kandinsky, Bauhaus design-movement tradition, functionalist geometric-design technique, modernist constructivist practice.",,Design / 3D / Graphic,1,
0015 | Design / 3D / Graphic/Poster Art,"A bold, graphic illustration style built on confident, simplified composition designed to communicate instantly at a distance, flat or minimally gradated color application applied with deliberate visual punch, strong compositional hierarchy that guides the eye directly to a single focal statement, meticulous economy of detail favoring immediate readability over exhaustive rendering, and a striking, commercial-grade graphic impact rooted in traditional advertising and print-design practice. Influenced by: mid-century poster-design tradition, commercial advertising-illustration technique, graphic-design composition practice, print-poster illustration method.",,Design / 3D / Graphic,1,
0016 | Design / 3D / Graphic/Minimalist Line Art,"A pared-down illustration style built on a single confident, continuous line tracing form with extreme economy, near-total absence of shading or fill beyond the line itself, deliberate restraint that suggests rather than fully describes structure, meticulous control over line weight as the sole carrier of expression and rhythm, and a quiet, contemplative elegance that treats empty space as equally important as the mark itself. Influenced by: Pablo Picasso's single-line drawings, contemporary minimalist illustration tradition, continuous-line drawing technique, modern editorial line-art practice.",,Design / 3D / Graphic,1,
0017 | Design / 3D / Graphic/Minimalism,"A pared-back illustration style built on radical simplification of form into its most essential shapes, sparse, uncluttered composition that treats empty space as an active compositional element, minimal to no shading beyond deliberate, restrained contrast, confident economy of mark-making that resists any decorative excess, and a quiet, contemplative clarity that finds impact through restraint rather than density. Influenced by: minimalist art-movement tradition, contemporary reductive-illustration technique, geometric-abstraction practice, modernist economy-of-form method.",,Design / 3D / Graphic,1,
0018 | Design / 3D / Graphic/Gradients,"A smooth, continuous-tone illustration style built on gradual color transition replacing any hard-edged shading or flat fill, seamless blending across every plane that eliminates visible mark-making entirely, a soft, technically controlled precision governing exactly how one tone dissolves into the next, minimal linework that lets the transition itself define form and depth, and a polished, contemporary digital sleekness that feels smooth, atmospheric, and effortlessly refined.",,Design / 3D / Graphic,1,
0019 | Design / 3D / Graphic/Origami,"A geometric, faceted illustration style built on crisp, angular folds constructing form entirely through flat planar segments rather than curved or blended transition, sharp crease lines defining every structural boundary with mathematical precision, minimal shading reduced to simple contrast between adjoining folded segments, a confident, economical construction logic where each fold serves clear structural purpose, and a quietly elegant, meditative craftsmanship rooted in the discipline of paper-folding tradition. Influenced by: traditional Japanese origami tradition, geometric paper-folding technique, low-poly faceted-illustration practice, minimalist structural-design method.",,Design / 3D / Graphic,1,
0020 | Design / 3D / Graphic/3D Render,"A dimensionally precise digital-illustration style built on smooth, volumetric modeling that reads as fully three-dimensional through simulated geometry and light rather than drawn line, meticulously calculated illumination with soft ambient occlusion settling naturally into every contour, polished specular response giving forms convincing physical depth and weight, confident sculptural construction replacing traditional linework entirely, and a technically precise, computer-generated intensity built on simulated physical light behavior. Influenced by: real-time 3D-rendering technique, CGI modeling practice, physically based rendering (PBR) method, contemporary animated-render pipeline.",,Design / 3D / Graphic,1,
0021 | Design / 3D / Graphic/Pixar  Animation,"A richly rendered 3D-illustration style built on soft, warm subsurface-scattered lighting that gives skin a believable inner glow, meticulously smooth volumetric modeling balancing appealing, rounded proportion with convincing dimensional weight, gentle, cinematic three-point lighting establishing wholesome, inviting mood within every frame, confident ambient occlusion and soft shadow settling naturally into every contour, and a polished, heartwarming studio-grade animation intensity built for broad, emotionally resonant appeal. Influenced by: Pixar, contemporary 3D-animation rendering technique, subsurface-scattering character-design practice, cinematic three-point lighting method, mainstream feature-animation studio pipeline.",,Design / 3D / Graphic,1,
0022 | Design / 3D / Graphic/Cinematic Final Fantasy 3D Render,"A richly cinematic 3D-illustration style built on meticulously detailed volumetric modeling rendered with near-photographic dimensional conviction, dramatic film-grade lighting establishing epic, emotionally charged mood within every frame, soft subsurface-scattered rendering giving skin a convincing, luminous depth, confident ambient occlusion and reflective response settling naturally into every contour, and a polished, blockbuster-grade rendering intensity built for sweeping, story-driven visual spectacle. Influenced by: Square Enix cinematic-rendering direction, real-time 3D-animation technique, subsurface-scattering character-design practice, cinematic three-point lighting method.",,Design / 3D / Graphic,1,
0023 | Design / 3D / Graphic/Marble Sculpture,"A dimensionally commanding sculptural form built on convincing volumetric mass shaped through confident tonal modeling rather than linear description, dramatic raking light that reveals every carved contour and recessed hollow with sculptural clarity, a translucent depth beneath the outermost extent that softens and catches illumination with quiet luminosity, a monumental stillness carried through deliberate, unhurried mass and proportion, and a timeless, classical gravitas that treats carved form itself as the entire subject. Influenced by: Michelangelo, Antonio Canova, classical figurative-sculpture tradition, academic tonal-modeling technique.",,Design / 3D / Graphic,1,
0024 | Design / 3D / Graphic/Playful Retro Pop,"A bold, cheerful graphic illustration style built on flat, confidently bounded color-block construction separated by crisp, uniform outline, a bright, punchy simplicity that favors instant graphic charm over painterly nuance, exaggerated, bouncy proportion carrying lighthearted, nostalgic energy, a mid-century advertising-adjacent cheerfulness applied with contemporary graphic polish, and a fun, unmistakably retro-pop vibrancy that feels playful, confident, and effortlessly charming. Influenced by: mid-century advertising-illustration tradition, retro-pop graphic-design technique, flat-color commercial-illustration practice, contemporary retro-revival illustration method.",,Design / 3D / Graphic,1,
0025 | Design / 3D / Graphic/Low Poly,"A geometrically reductive illustration style built on flat-shaded polygonal facets that construct form through angular simplification rather than smooth curvature, crisp hard-edged transitions between adjoining segments standing in for gradual shading, a deliberate faceted minimalism that abstracts detail into confident geometric approximation, a clean, mathematically precise rhythm carried through the visible triangulated structure, and a stylized, modern-craft elegance that celebrates simplified form as its own aesthetic statement. Influenced by: low-poly 3D-modeling technique, geometric abstraction tradition, procedural digital-art practice, minimalist polygonal design method.",,Design / 3D / Graphic,1,
0026 | Design / 3D / Graphic/LEGO Minifigure,"A blocky, modular figure style built on cylindrical joint construction and simplified, interlocking geometric limbs standing in for naturalistic anatomy, a glossy, uniformly smooth plastic-like finish applied consistently across every segment, a distinctive rounded cylindrical head with minimal, printed-style facial simplification, confident, clean separation between individually distinguishable component pieces, and a cheerful, systematized toy-design precision rooted in decades of modular construction-set tradition. Influenced by: LEGO Group product-design tradition, modular construction-toy aesthetic, plastic-injection product-visualization practice, procedural toy-figure rendering method.",,Design / 3D / Graphic,1,
0027 | Design / 3D / Graphic/LEGO Set Style,"A blocky, modular illustration style built on cylindrical stud-and-brick construction logic standing in for all organic and structural form, glossy, uniformly smooth plastic-like surface finish applied consistently across every element, a deliberately simplified, interlocking geometric silhouette replacing naturalistic anatomy or structure, clean, confident graphic separation between individually distinguishable component pieces, and a cheerful, systematized toy-design precision rooted in decades of modular construction-set tradition. Influenced by: LEGO Group product-design tradition, modular construction-toy aesthetic, plastic-injection product-visualization practice, procedural brick-based 3D-rendering method.",,Design / 3D / Graphic,1,
0028 | Design / 3D / Graphic/Paper Cutout,"A layered, tactile illustration style built on flat, distinctly bounded shapes stacked with slight offset to suggest physical depth, crisp, clean-edged silhouette construction replacing any drawn linework, subtle drop-shadow separation between overlapping layers giving the composition a handcrafted dimensionality, a confident, graphic simplicity that favors bold shape over rendered detail, and a charming, tangible craft-quality that feels playful, dimensional, and unmistakably paper-built. Influenced by: paper-cutout collage tradition, stop-motion cutout-animation technique, layered-paper illustration practice, handcrafted collage-art method.",,Design / 3D / Graphic,1,
0029 | Design / 3D / Graphic/Collage,"A layered, tactile illustration style built on the deliberate assembly of disparate fragments arranged into a single unified composition, torn or cleanly cut edges coexisting to create unpredictable, overlapping juxtaposition, a confident compositional looseness that embraces visible seams and assembly rather than hiding them, mixed tonal registers colliding across each fragment for expressive, unexpected contrast, and a raw, handcrafted intensity that treats the act of piecing together itself as the compositional statement. Influenced by: Hannah Höch, Kurt Schwitters, collage-art tradition, mixed-media assemblage practice.",,Design / 3D / Graphic,1,
0030 | Design / 3D / Graphic/Claymation,"A charmingly tactile stop-motion illustration style built on soft, rounded forms carrying visible handcrafted imperfection, gentle fingerprint-like dents and subtle irregularity standing in for smooth digital finish, warm, even lighting that gives every contour a cozy, dimensional roundness, a slightly rigid, hand-manipulated quality to posing that carries endearing physical charm, and a nostalgic, cheerfully handmade warmth rooted in decades of stop-motion animation craft. Influenced by: Aardman Animations, stop-motion claymation technique, handcrafted figure-animation practice, British character-animation tradition.",,Design / 3D / Graphic,1,
0031 | Design / 3D / Graphic/Mixed Media,"A layered, tactile illustration style built on the deliberate collision of disparate techniques — loose ink linework, painterly washes, and collaged textural fragments — coexisting within a single composition, unpredictable textural bleed and torn-edge layering that keeps the whole feeling handmade and accumulated rather than uniform, confident compositional looseness that embraces visible process over polished finish, a rich tactile depth built through overlapping transparency and material contrast, and an expressive, collage-driven intensity that feels spontaneous, layered, and richly textured. Influenced by: mixed-media collage art, Carne Griffiths, ink-and-collage illustration technique, contemporary fine-art assemblage.",,Design / 3D / Graphic,1,
0032 | Design / 3D / Graphic/Wallace and Gromit Style,"A charmingly tactile stop-motion illustration style built on soft, rounded forms carrying visible handcrafted imperfection, gentle fingerprint-like dents and subtle irregularity standing in for smooth digital finish, warm, even lighting that gives every contour a cozy, dimensional roundness, exaggerated expressive proportions carrying subtle asymmetry and warm British whimsy, a hand-built, slightly wobbly charm that celebrates its own physical process, and a nostalgic, cheerfully eccentric handmade warmth. Influenced by: Aardman Animations, Nick Park, stop-motion claymation technique, British character-animation tradition.",,Design / 3D / Graphic,1,
0033 | Design / 3D / Graphic/Muppets Style,"A charming, handcrafted puppet-illustration style built on soft, felted texture standing in for skin and fur alike, exaggerated, rounded proportions with oversized expressive features driving comedic readability, gentle, even stage-adjacent lighting that keeps the whole scene warmly lit and theatrical, a slightly rigid, hand-operated quality to posing that carries endearing physical charm, and a wholesome, joyfully theatrical warmth rooted in decades of beloved puppet-variety tradition. Influenced by: Jim Henson, Muppet Workshop puppet-fabrication tradition, television-variety-show staging practice, hand-puppet character-design method.",,Design / 3D / Graphic,1,
0034 | Design / 3D / Graphic/Zelda Wind Waker Style,"A vibrant, toon-shaded illustration style built on crisp, hard-edged cel shading with minimal tonal gradation, confident, thick outline holding clean, geometric silhouette design, warm painterly sky and terrain rendered with soft matte-painted texture, expressive, rounded character proportions carrying whimsical charm, and a bright, adventurous storybook vibrancy that feels playful, timeless, and quietly heroic.Influenced by: Nintendo character-art direction, cel-shaded toon-rendering technique, painterly matte-background practice, whimsical adventure-game illustration method.",,Design / 3D / Graphic,1,
0035 | Design / 3D / Graphic/PS1 Graphics,"A low-poly, texture-warped 3D-illustration style built on blocky, vertex-snapped geometry that jitters slightly with characteristic early-3D imprecision, low-resolution textures stretched and distorted across simplified polygonal surfaces, harsh, unfiltered pixelated edges replacing any smooth anti-aliasing, a flat, limited lighting model with minimal gradation or dynamic shadow, and a nostalgic, technically constrained charm rooted in early console-era 3D rendering limitation. Influenced by: mid-1990s PlayStation 3D-rendering technique, early polygonal-game aesthetic, retro survival-horror visual tradition, low-fidelity vertex-jitter rendering method.",,Design / 3D / Graphic,1,
0036 | Design / 3D / Graphic/Woodcut,"A bold, high-contrast printmaking style built on confident, gouged linework that constructs form through carved negative space rather than drawn detail, stark black-and-white division with minimal transitional tone, rough, deliberate edge-texture inherent to the carving process, a rhythmic, hand-pressed graphic clarity favoring bold shape over subtle nuance, and a rustic, timeworn print-craft gravitas rooted in centuries of relief-printing tradition. Influenced by: Albrecht Dürer, Käthe Kollwitz, woodblock relief-printing technique, expressionist print tradition.",,Design / 3D / Graphic,1,
0037 | Design / 3D / Graphic/Contemporary Lithography,"A refined printmaking-inspired illustration style built on flat, confidently limited color layers reminiscent of hand-pulled stone-plate printing, subtle grain and texture mimicking the imperfect registration of traditional lithographic process, clean bold linework holding each color plane with graphic precision, restrained tonal shading achieved through crosshatched or stippled print texture rather than smooth gradients, and a nostalgic yet contemporary print-craft polish that feels tactile, considered, and editorial. Influenced by: Toulouse-Lautrec, modern lithographic-printmaking technique, screenprint illustration practice, editorial print-design method.",,Design / 3D / Graphic,1,
0038 | Design / 3D / Graphic/Variable-Size Ben-Day Dots Illustration,"A bold pop-art printing style built on dot patterning that varies deliberately in scale across the composition, larger dots concentrated where tone deepens and smaller dots thinning out toward lighter passages, constructing gradation entirely through dot-size modulation rather than blended shading, crisp confident outline holding each region with graphic precision, a mechanical, offset-print authenticity carried through deliberate registration texture, and a bold, retro commercial-print energy that feels instantly graphic and unmistakably mid-century. Influenced by: Roy Lichtenstein, variable Ben-Day dot printing technique, silver-age comic printing process, pop-art illustration tradition.",,Design / 3D / Graphic,1,
0039 | Design / 3D / Graphic/Contemporary Ukiyo-E,"A contemporary reinterpretation of traditional woodblock-print illustration built on flat, confidently bounded shape divisions layered with a cleaner, more graphic digital precision, fluid calligraphic linework retaining the rhythmic economy of the original medium while shedding its period-specific motifs, restrained tonal layering achieved through overlapping flat planes rather than gradation, a poised, contemplative stillness carried through balanced asymmetrical composition, and a refined print-craft elegance updated with a crisp, present-day graphic sensibility. Influenced by: Katsushika Hokusai, contemporary woodblock-inspired digital illustration, modern Japanese graphic design, Edo-period print technique reimagined.",,Design / 3D / Graphic,1,
0040 | Design / 3D / Graphic/Mosaic Art,"A tessellated illustration style built on countless discrete fragments assembled into a unified composition, each individual piece holding a single flat tone while collectively constructing gradual tonal transition through density and arrangement, confident geometric or organic fragment shapes fitted with deliberate, patient precision, a rhythmic, granular texture replacing any smooth or blended rendering entirely, and a timeless, meticulous craft intensity rooted in centuries of tessellated decorative tradition. Influenced by: Byzantine mosaic tradition, tessellation-based decorative technique, Antoni Gaudí trencadís practice, classical tile-assembly craft method.",,Design / 3D / Graphic,1,
0041 | Design / 3D / Graphic/Stained Glass Flat Art,"decorative graphic aesthetics characterized by bold enclosed shapes, segmented composition, strong contour structures, ornamental patterning, and luminous mosaic-inspired design principles. The style builds imagery through interconnected flat regions separated by deliberate leading-like divisions, emphasizing symbolic clarity, visual rhythm, and harmonious decorative balance rather than volumetric realism. Rather than relying on shading or painterly texture, it communicates form through shape relationships, stylized silhouettes, and carefully arranged visual geometry, creating imagery that feels iconic, radiant, and timeless. The resulting aesthetic blends medieval craftsmanship, sacred decorative traditions, and modern graphic simplification into richly symbolic compositions with striking visual presence, reminiscent of Louis Comfort Tiffany and Alphonse Mucha, inspired by Chartres Cathedral stained glass and Tiffany Studios glass panels.",,Design / 3D / Graphic,1,
0042 | Design / 3D / Graphic/Isometric 3D Graphic,"A compact, dimensionally clever illustration style built on a fixed isometric projection that renders three-dimensional form without true perspective convergence, clean, confidently simplified geometry reduced to its most essential recognizable shapes, flat-to-subtly-gradated shading applied consistently across matching angular faces to reinforce dimensional clarity, a tidy, modular compositional logic designed for small-scale, instantly legible readability, and a polished, contemporary UI-adjacent graphic precision built for consistent iconographic systems. Influenced by: isometric game-art tradition, modern UI/UX iconography practice, flat-design illustration technique, procedural icon-set design method.",,Design / 3D / Graphic,1,
0043 | Design / 3D / Graphic/Quilling,"A delicately dimensional illustration style built on tightly coiled and shaped strips assembled into intricate, raised compositions, confident looping and scrolling forms constructing pattern through repeated coiled units rather than drawn line, a rhythmic, handcrafted precision carried through the deliberate arrangement of each individual coil, subtle raised depth and shadow where coiled edges catch light against the recessed ground, and a delicate, meticulous craft intensity rooted in centuries of paper-coiling tradition. Influenced by: traditional paper-quilling craft, filigree decorative-art technique, handcrafted coil-assembly practice, ornamental paper-art method.",,Design / 3D / Graphic,1,
0044 | Design / 3D / Graphic/Lowbrow Style,"A darkly whimsical illustration style built on cartoonish exaggeration mixed with unsettling, surreal juxtaposition, confident smooth rendering that gives every form a glossy, pop-adjacent polish, bold caricatured proportion pushed toward grotesque or absurd extremes, a rebellious, subversive humor woven through otherwise technically polished composition, and a bold, countercultural intensity that feels irreverent, playful, and quietly unsettling. Influenced by: Robert Williams, Mark Ryden, lowbrow-art movement tradition, pop-surrealist illustration practice.",,Design / 3D / Graphic,1,
0045 | Design / 3D / Graphic/Fortnite Style,"A glossy, saturated 3D-cartoon illustration style built on smooth, stylized proportion with exaggerated, action-figure-adjacent silhouette, bright, evenly saturated cel-adjacent shading that keeps every contour crisp and readable, confident volumetric rendering balancing cartoon simplicity with dimensional polish, dynamic, energetic posing charged with playful competitive flair, and a vibrant, high-production game-art vibrancy built for instant character appeal and broad accessibility. Influenced by: Epic Games character-art direction, stylized 3D-rendering technique, competitive-game key-art practice, cel-adjacent cartoon-render method.",,Design / 3D / Graphic,1,
0046 | Design / 3D / Graphic/Coraline Stop-Motion Style,"A meticulously crafted stop-motion illustration style built on precise, doll-like proportion carrying an uncanny, porcelain-smooth finish, subtle handcrafted imperfection visible in gentle asymmetry rather than digital uniformity, moody, controlled lighting establishing a quietly unsettling, dreamlike atmosphere, meticulous attention to fine detail rendered with obsessive miniature-scale patience, and a whimsical yet faintly eerie handcrafted intensity that feels intimate, meticulous, and gently uncanny. Influenced by: Henry Selick, LAIKA Studios stop-motion tradition, meticulous puppet-fabrication technique, gothic-whimsical animation practice.",,Design / 3D / Graphic,1,
0047 | Design / 3D / Graphic/Kurzgesagt Style,"A clean, flat vector-illustration style built on confident geometric simplification of every form into smooth, rounded shapes, minimal shading limited to subtle gradient or soft contact shadow, a friendly, approachable clarity that favors instant conceptual readability over naturalistic rendering, meticulous compositional organization guiding the eye through dense informational content with playful ease, and a bright, whimsical educational charm that feels scientific, cheerful, and effortlessly digestible. Influenced by: Kurzgesagt studio house style, flat-vector explainer-illustration tradition, minimalist infographic-design technique, contemporary educational-animation practice.",,Design / 3D / Graphic,1,
0048 | Design / 3D / Graphic/Modern Super Mario (Nintendo) Style,"A vibrant, polished 3D-cartoon illustration style built on smooth, rounded proportion carrying confident, appealing simplicity, glossy, evenly saturated shading with soft, controlled specular highlight rather than gritty realism, bright, clean cinematic lighting establishing cheerful, family-friendly warmth within every frame, meticulous attention to bouncy, exaggerated posing charged with playful energy, and a polished, high-production platformer vibrancy that feels bright, joyful, and unmistakably iconic. Influenced by: Nintendo character-art direction, contemporary 3D-platformer rendering technique, stylized cartoon-render practice, family-adventure animation method.",,Design / 3D / Graphic,1,
0049 | Design / 3D / Graphic/Star Wars: The Clone Wars Style,"A bold, angular animation-illustration style built on stylized, geometric character proportion with sharply defined, faceted silhouette construction, confident cel-shaded rendering with graphic, high-contrast shadow blocking rather than smooth gradation, dramatic cinematic lighting establishing epic, sweeping mood within stylized composition, meticulous attention to dynamic, action-driven posing balanced against clean graphic clarity, and a bold, blockbuster-grade stylized-animation intensity that feels both angular and cinematically grand. Influenced by: Dave Filoni, stylized 3D-animation technique, geometric character-design practice, cinematic sci-fi animation method.",,Design / 3D / Graphic,1,
0050 | Design / 3D / Graphic/M.C. Escher Style,"A meticulously precise illustration style built on impossible, self-referential perspective that folds space back onto itself with mathematical rigor, confident, exacting linework rendering interlocking, tessellated form with obsessive geometric discipline, restrained tonal shading achieved through fine hatching that reinforces structural logic rather than atmosphere, a hypnotic, paradoxical rhythm carried through recursive, endlessly repeating pattern, and a meditative, intellectually rigorous precision that treats visual paradox itself as the compositional subject. Influenced by: M.C. Escher, tessellation-based printmaking technique, mathematical-illustration tradition, engraving-adjacent linework practice.",,Design / 3D / Graphic,1,
0051 | Design / 3D / Graphic/Vignette-Framed Central Composition,"A tightly unified illustration style built on a distinct central cluster containing figure and surrounding elements together as one cohesive silhouette, generous negative space extending outward on every side rather than a continuous filled composition, the enclosing elements arranged deliberately to form an implied frame-like boundary rather than a naturalistic full scene, meticulous compositional discipline keeping every detail confined within that central shape while the periphery stays quiet and empty, and a poised, deliberate graphic clarity that treats negative space itself as an essential compositional partner. Influenced by: contemporary editorial-illustration composition technique, vignette-portrait framing practice, negative-space compositional design, decorative-border illustration tradition.",,Design / 3D / Graphic,1,
0052 | Design / 3D / Graphic/1960s Psychedelic Poster Art,"A vibrant, maximalist illustration style built on radiating, sunburst-like linework fanning outward from a central focal point with hypnotic, rhythmic repetition, dense, swirling ornamental pattern-work filling every available extent with restless organic motion, bold, confidently bounded flat shapes separated by crisp, unmodulated outline, an ecstatic, kaleidoscopic energy that treats pattern density itself as the compositional subject, and a joyfully exuberant, retro commercial-art intensity that feels immersive, celebratory, and unmistakably era-defining. Influenced by: Peter Max, 1960s concert-poster illustration tradition, psychedelic advertising-art technique, Art Nouveau ornamental linework reimagined.",,Design / 3D / Graphic,1,
