index,name,prompt,negative_prompt,category,weight,favorite
11,Classic Beauty Close-Up,"classic beauty close-up, centered eyes, natural skin texture, symmetrical face detail","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, plastic skin, asymmetrical eyes",Beauty Portraits,1.10,true
12,Soft Three-Quarter Beauty,"soft three-quarter beauty portrait, both eyes readable, elegant cheekbone contour, clean catchlights","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Beauty Portraits,1.00,false
13,Profile Beauty Contour,"beauty profile portrait, precise nose and lip contour, clean jawline, visible eyelashes","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Beauty Portraits,1.00,false
14,Beauty Eye-Line Close-Up,"tight beauty portrait at eye level, eyes tack sharp, face fills frame without cropping chin","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Beauty Portraits,1.00,false
15,Clean Beauty Head-and-Shoulders,"clean head-and-shoulders beauty framing, relaxed neck and shoulders, face dominant and sharp","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Beauty Portraits,1.00,false
16,Head-to-Toe Safety Frame,"complete head-to-toe framing with margin above hair and below shoes, hands and feet fully visible","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, cropped head, cropped feet",Full Body,1.15,true
17,Full Body Floor Pose,"full body reclining floor pose, complete silhouette, face readable, limbs clearly separated","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, tangled limbs, hidden hands, cropped feet",Full Body,1.15,true
18,Standing Full Body Proportions,"standing full body portrait, natural human proportions, balanced stance, shoulders hips knees and feet aligned","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Full Body,1.00,false
19,Full Body Motion Freeze,"full body action frame, controlled motion frozen sharply, complete hands and feet, readable face","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Full Body,1.00,false
20,Full Body Environmental,"environmental full body portrait, subject fully visible, scene context preserved, clean edge clearance","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Full Body,1.00,false
21,Classic Knee-Up,"classic knee-up three-quarter framing, hands visible, face sharp, outfit readable from head to knee","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Three-Quarter,1.00,false
22,Long Three-Quarter Fashion,"long three-quarter fashion framing from head to mid-calf, flattering proportions, clear garment shape","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Three-Quarter,1.00,false
23,Three-Quarter Turn,"three-quarter body turn, face toward camera, shoulders and hips clearly articulated","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Three-Quarter,1.00,false
24,Seated Three-Quarter,"seated three-quarter portrait, knees and hands included, clean pose readability","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Three-Quarter,1.00,false
25,Three-Quarter Face Priority,"three-quarter body composition with face as sharp visual anchor, body and outfit remain readable","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, soft eyes",Three-Quarter,1.10,true
26,Subtle Low-Angle Hero,"subtle low-angle hero portrait, natural proportions, confident vertical lines, face unobstructed","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Low Angle,1.00,false
27,Low-Angle Face Priority,"low-angle composition with eyes and face kept clear, chin natural, body secondary","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, oversized chin, hidden eyes, nostril distortion",Low Angle,1.15,true
28,Ground-Up Full Body,"controlled ground-up full body view, feet foreground but not oversized, head and face fully visible","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Low Angle,1.00,false
29,Low-Angle Walking,"low-angle walking fashion shot, complete stride, face sharp, legs remain proportional","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Low Angle,1.00,false
30,Low-Angle Seated,"low-angle seated portrait, knees do not block face, hands visible, clean body geometry","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Low Angle,1.00,false
31,Gentle High-Angle Portrait,"gentle high-angle portrait, face lifted naturally, balanced shoulders, minimal distortion","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",High Angle,1.00,false
32,High-Angle Full Body,"high-angle full body composition, complete silhouette, natural head-to-body scale","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",High Angle,1.00,false
33,High-Angle Seated,"high-angle seated fashion frame, hands knees and face clearly separated","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",High Angle,1.00,false
34,High-Angle Fashion Geometry,"graphic high-angle fashion composition, deliberate limb shapes, outfit remains fully legible","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",High Angle,1.00,false
35,High-Angle Face Focus,"high-angle portrait with eyes tack sharp and facial features preserved, body softly secondary","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",High Angle,1.00,false
36,True Overhead Full Body,"true top-down overhead full body shot, entire figure visible, limbs separated, no perspective tilt","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, oblique angle, cropped limbs",Overhead,1.10,true
37,Overhead Floor Pose Clarity,"overhead reclining floor pose, face turned clearly toward camera, hands and feet visible, clean silhouette","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, face hidden, tangled limbs",Overhead,1.15,true
38,Overhead Fabric Layout,"top-down fashion layout, body and flowing fabric fully contained, folds clearly rendered","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Overhead,1.00,false
39,Overhead Beauty Crop,"top-down beauty portrait, face centered, hair arranged clearly, eyes sharp","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Overhead,1.00,false
40,Overhead Symmetry,"precise overhead symmetrical composition, centered body axis, balanced negative space","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Overhead,1.00,false
41,Floor-Level Full Body,"camera at floor level, complete full body visible, natural perspective, face remains clear","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Ground-Level,1.00,false
42,Ground-Level Upward Portrait,ground-level upward portrait with controlled vertical perspective and readable facial features,"distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Ground-Level,1.00,false
43,Ground-Level Shoe-to-Face,"shoe-to-face depth composition, footwear foreground detailed, face remains sharp and undistorted","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Ground-Level,1.00,false
44,Floor-Level Reclining Pose,"floor-level side view of reclining full body pose, limb separation and face visibility prioritized","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, blocked face, fused limbs",Ground-Level,1.10,true
45,Ground-Level Side Profile,"ground-level side profile, clean body line, facial contour visible, stable horizon","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Ground-Level,1.00,false
46,Near-Far Foreshortening,"controlled near-far foreshortening, dynamic reach toward lens, hands remain anatomically correct","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Dynamic Perspective,1.00,false
47,Leading-Lines Rush,"dynamic perspective guided by strong leading lines, subject sharp, background motion controlled","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Dynamic Perspective,1.00,false
48,Diagonal Fashion Frame,"diagonal fashion composition, energetic body line, face stable, full outfit readable","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Dynamic Perspective,1.00,false
49,Controlled Wide-Angle Stretch,"wide-angle energy with restrained edge distortion, natural face and limb proportions","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, fisheye warping, stretched face",Dynamic Perspective,1.00,false
50,Orbiting Three-Quarter Energy,"dynamic three-quarter orbit feel, stable subject identity, crisp face, coherent spatial depth","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Dynamic Perspective,1.00,false
51,Centered Studio Full Body,"centered symmetrical studio full body portrait, even margins, level horizon, complete shoes","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, off-center crop",Symmetrical Studio,1.10,true
52,Centered Beauty Portrait,"centered symmetrical beauty portrait, even eye line, balanced shoulders, clean background","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Symmetrical Studio,1.00,false
53,Bilateral Fashion Pose,"bilateral studio fashion pose, deliberate mirrored geometry, hands and feet clearly visible","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Symmetrical Studio,1.00,false
54,Symmetrical Seated Studio,"centered seated studio portrait, balanced knee and arm placement, face unobstructed","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Symmetrical Studio,1.00,false
55,Graphic Negative Space,"symmetrical studio frame with intentional negative space, subject centered and fully readable","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Symmetrical Studio,1.00,false
56,Runway Front Walk,"front-facing runway walk, full body head to toe, crisp mid-stride, garment motion readable","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, cropped feet",Runway,1.10,true
57,Runway Mid-Stride,"runway mid-stride fashion frame, balanced gait, visible hands, sharp face and footwear","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Runway,1.00,false
58,Runway Turn,"runway pivot turn, three-quarter body rotation, flowing garment preserved, face readable","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Runway,1.00,false
59,Runway Low Angle,"subtle low-angle runway frame, long lines without distortion, face and shoes included","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Runway,1.00,false
60,Runway Full-Length Pause,"full-length runway pause, centered stance, complete outfit and accessories, clean backdrop","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Runway,1.00,false
61,Clean Front Lookbook,"clean front-view lookbook image, full outfit visible, neutral stance, accurate proportions","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, dramatic pose, occluded garment",Lookbook,1.10,true
62,Clean Back Lookbook,"clean back-view lookbook image, hairstyle and garment back details fully visible","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Lookbook,1.00,false
63,Lookbook Side View,"clean side-view lookbook frame, profile posture, full outfit silhouette and footwear","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Lookbook,1.00,false
64,Lookbook Three-Quarter,"three-quarter lookbook pose, face clear, garment construction readable, neutral background","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Lookbook,1.00,false
65,Lookbook Detail and Full Fit,full-fit lookbook framing with key garment details crisp from neckline to shoes,"distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Lookbook,1.00,false
66,Vertical Cover Portrait,"vertical magazine cover portrait, strong eye contact, clean headroom reserved for masthead","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, text, typography, logo",Magazine Cover,1.10,true
67,Full-Length Cover,"vertical full-length cover composition, complete body, balanced side space for cover lines","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, text, cropped shoes",Magazine Cover,1.00,false
68,Beauty Cover Close-Up,"high-impact beauty cover close-up, centered eyes, clean skin detail, deliberate headroom","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, text, plastic skin",Magazine Cover,1.00,false
69,Dynamic Cover Angle,"dynamic but controlled cover angle, face dominant, readable silhouette, uncluttered negative space","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, text",Magazine Cover,1.00,false
70,Minimalist Cover Space,"minimalist editorial cover composition, subject anchored, generous clean negative space","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, text, logo",Magazine Cover,1.00,false
71,Luxury Full-Length,"luxury editorial full-length portrait, poised stance, refined materials, elegant spatial depth","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Luxury Editorial,1.00,false
72,Luxury Seated,"luxury seated editorial pose, controlled limbs, visible hands, premium interior atmosphere","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Luxury Editorial,1.00,false
73,Luxury Beauty,"luxury beauty portrait, precise skin and jewelry detail, soft sculpted light, calm expression","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Luxury Editorial,1.00,false
74,Luxury Fabric Motion,"luxury editorial with graceful fabric motion, body silhouette and face remain clear","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Luxury Editorial,1.00,false
75,Luxury Architectural Frame,"luxury fashion portrait framed by architecture, clean symmetry, natural scale, full outfit readable","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Luxury Editorial,1.00,false
76,Street Full-Body,"street-fashion full body frame, head-to-toe visibility, authentic environment, sharp face and outfit","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, crowd blocking subject",Street Fashion,1.10,true
77,Curb-Level Street Fashion,"curb-level low angle, subject fully visible, footwear emphasized without facial distortion","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Street Fashion,1.00,false
78,Crosswalk Motion,"street-fashion crosswalk stride, full body in motion, face sharp, background coherent","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Street Fashion,1.00,false
79,Wall Lean,"editorial wall-lean pose, clear limbs, full outfit silhouette, face unobstructed","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Street Fashion,1.00,false
80,Night Street Editorial,"night street editorial, face and clothing sharply lit, controlled bokeh, natural skin tone","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, muddy shadows, blown highlights",Street Fashion,1.00,false
81,Fabric Texture Mid Shot,"mid-shot fabric study, weave and drape clearly visible, garment form preserved","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Product and Fabric Study,1.00,false
82,Garment Construction Close-Up,"close-up garment construction detail, seams stitching and closures crisp, color accurate","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Product and Fabric Study,1.00,false
83,Accessory Hero,"clean accessory hero composition, product sharp, hands natural, branding shape preserved","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, warped product, illegible logo",Product and Fabric Study,1.00,false
84,Shoe Detail Ground Level,"ground-level footwear detail, shoe geometry and material sharp, leg connection anatomically correct","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Product and Fabric Study,1.00,false
85,Full Outfit Material Study,"head-to-toe outfit material study, consistent texture detail, clean light, full silhouette","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Product and Fabric Study,1.00,false
86,Eye Makeup Macro,"macro eye makeup detail, iris eyelashes and pigment sharply resolved, natural skin texture","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, deformed eye, duplicate iris",Macro Details,1.00,false
87,Lip Texture Macro,"macro lip beauty detail, natural texture, precise edges, realistic highlights","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, extra mouth, smeared lipstick",Macro Details,1.00,false
88,Jewelry Macro,"macro jewelry detail, crisp metal and gemstone facets, skin contact natural","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, warped jewelry",Macro Details,1.00,false
89,Stitching Macro,"macro stitching and fabric texture, individual fibers visible, accurate color and pattern","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Macro Details,1.00,false
90,Hand Accessory Macro,"macro hand and accessory detail, five natural fingers, jewelry geometry preserved","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, extra fingers, fused fingers",Macro Details,1.10,true
91,Face Locked Full Body,"full body composition with face as primary sharp anchor, identity and expression clearly readable","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, soft face, cropped feet",Face-Focused Angles,1.15,true
92,Face Locked Floor Pose,reclining full body floor pose with face turned toward lens and kept tack sharp,"distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, hidden face, tangled limbs",Face-Focused Angles,1.15,true
93,Low-Angle Face Lock,"low-angle portrait with face geometry preserved, both eyes readable, chin naturally proportioned","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, oversized chin, hidden eyes",Face-Focused Angles,1.15,true
94,Three-Quarter Face Lock,three-quarter body angle with face in strongest focus and outfit still readable,"distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Face-Focused Angles,1.00,false
95,Profile Face Priority,"profile composition with precise facial contour, visible eye detail, stable identity","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Face-Focused Angles,1.00,false
96,24mm Environmental,"24mm environmental framing, subject integrated with scene, restrained edge distortion","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, fisheye distortion, stretched face",Lens and Framing,1.00,false
97,35mm Full-Body,"35mm natural full-body perspective, comfortable edge clearance, coherent environment","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, cropped feet",Lens and Framing,1.10,true
98,50mm Natural,"50mm natural perspective, balanced subject and background, lifelike facial proportions","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Lens and Framing,1.00,false
99,85mm Beauty,"85mm beauty portrait compression, flattering face geometry, soft clean background","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, flat featureless face",Lens and Framing,1.00,false
100,100mm Macro,"100mm macro-style detail framing, precise texture, narrow controlled focus plane","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Lens and Framing,1.00,false
101,Deep Focus Full Figure,"deep depth of field across face body hands and feet, entire figure clearly resolved","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, soft feet, soft face",Depth of Field Controls,1.15,true
102,Moderate Fashion Separation,"moderate depth of field, face and outfit sharp, background gently separated","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Depth of Field Controls,1.00,false
103,Shallow Beauty Focus,"shallow beauty depth of field, both eyes and lips sharp, background creamy","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, one eye unintentionally soft",Depth of Field Controls,1.00,false
104,Face-to-Feet Focus Plane,"extended focus plane from face through footwear, full body consistently sharp","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, focus falloff on limbs",Depth of Field Controls,1.10,true
105,Macro Thin Plane,"deliberate thin macro focus plane on selected detail, smooth controlled falloff","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark",Depth of Field Controls,1.00,false
106,Stable Floor-Pose Stack,"stable Krea2 floor-pose composition, full body contained, face sharp, limbs separated, deep focus","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, cropped limbs, hidden face, tangled anatomy",Stable Krea2 Combinations,1.20,true
107,Stable Low-Angle Face Stack,"stable Krea2 low-angle portrait, face locked, eyes clear, natural chin, restrained perspective","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, face distortion, oversized chin, hidden eyes",Stable Krea2 Combinations,1.20,true
108,Stable Full-Body Editorial,"stable Krea2 editorial full body, head-to-toe margin, natural proportions, garment clarity","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, cropped shoes, warped hands",Stable Krea2 Combinations,1.20,true
109,Stable Beauty Portrait,"stable Krea2 beauty portrait, identity-consistent face, symmetrical eyes, natural skin, clean focus","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, identity drift, plastic skin, asymmetrical eyes",Stable Krea2 Combinations,1.15,true
110,Stable Product-Fabric Study,"stable Krea2 material study, accurate product geometry, crisp texture, neutral light, clean framing","distorted anatomy, duplicate limbs, warped hands, cropped face, cut-off feet, soft subject, text, logo, watermark, warped product, texture smear",Stable Krea2 Combinations,1.15,true
