index,name,prompt,negative_prompt,category,weight,favorite
11,Animated-to-Photoreal Motion,Preserve the animated reference choreography and timing while rendering physically believable photoreal live action; do not copy illustrated rendering.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
12,Arc Left,"Arc gently around the subject toward camera-left, preserving distance and a steady horizon.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
13,Arc Right,"Arc gently around the subject toward camera-right, preserving distance and a steady horizon.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
14,Audio 1 — Timing and Sound,"Use <Audio 1> for the requested timing, rhythm, dialogue, or sound relationship; distinguish reuse from timing-only reference.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
15,Audio Continuity Lock,"Preserve audio source, tempo, ambience, dialogue timing, and level continuity through the clip.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
16,Audio Handoff,End on a clean audio tail or sustained ambience suitable for the next clip.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
17,Audio Lock Block,"Lock dialogue timing, music style, ambience, tempo, and audio level continuity.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
18,Audio Reuse,"Reuse the supplied source audio in synchronization with the visible action, preserving timing and continuity.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
19,Audio Timing Only,Use the supplied audio only as a rhythm and synchronization reference; do not imply that the original signal is copied.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
20,Audio Timing Reference,Use the supplied audio as timing and rhythm guidance only; create matching synchronization without claiming source-audio reuse.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
21,Audio-Visual Handoff,Finish on a stable visual frame with a clean sustained ambience or musical tail for seamless continuation.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
22,Avoid Magical Effects,"Keep the transition physically clear and restrained; do not add sparkles, smoke, particles, glow, or energy effects.","rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
23,Beach Ambience,Use steady beach ambience with gentle surf and light coastal wind.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
24,Beat-Synced Reveal,Time the visual reveal to one clear musical beat while keeping the motion continuous.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
25,Beauty Portrait — Balanced,"ACTION: shift gaze once and settle. CAMERA: very slow push in, slow-to-normal speed, medium or smaller amplitude. LIGHTING: soft beauty lighting with clean catchlights. AUDIO: minimal piano; preserve physically matched ambience. STABILITY: lock identity, facial anatomy, expression, hair, makeup, and background. End with a clean 2-second hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
26,Beauty Portrait — Director Handoff,"SCENE: continue the exact previous final frame. ACTION: shift gaze once and settle. CAMERA: preserve momentum, then use very slow push in. LIGHTING: soft beauty lighting with clean catchlights. AUDIO: continue minimal piano without reset. STABILITY: lock identity, facial anatomy, expression, hair, makeup, and background. End continuation-ready.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
27,Beauty Portrait — Stability First,"ACTION: shift gaze once and settle. CAMERA: very slow push in with small amplitude and a long settle. LIGHTING: soft beauty lighting with clean catchlights. AUDIO: minimal piano at restrained level. STABILITY: lock identity, facial anatomy, expression, hair, makeup, and background; no extra action or reframe. Final 2 seconds stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
28,Brief Wardrobe Transition,"Complete one brief restrained wardrobe transition, establish the new outfit once, then hold it consistently.","rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
29,Camera Lock Block,"Lock the planned camera path, speed, amplitude, axis, horizon, and final framing.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
30,Camera Move on Downbeat,Begin the planned camera move on the downbeat and keep its speed controlled.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
31,Camera Path Lock,"Follow the specified camera path once with stable speed, axis, horizon, and framing.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
32,Choreography Beat,"Use a clean countable beat suitable for movement synchronization, with consistent tempo.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
33,Choreography Transfer,"Follow the reference choreography, timing, pose order, direction, and camera behavior without inventing steps.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
34,Choreography Transfer — Balanced,"ACTION: follow the reference choreography and pose order. CAMERA: match the reference camera path, slow-to-normal speed, medium or smaller amplitude. LIGHTING: preserve source lighting structure. AUDIO: choreography beat; preserve physically matched ambience. STABILITY: lock target identity, anatomy, outfit, direction, floor position, timing, and final pose. End with a clean 2-second hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
35,Choreography Transfer — Director Handoff,"SCENE: continue the exact previous final frame. ACTION: follow the reference choreography and pose order. CAMERA: preserve momentum, then use match the reference camera path. LIGHTING: preserve source lighting structure. AUDIO: continue choreography beat without reset. STABILITY: lock target identity, anatomy, outfit, direction, floor position, timing, and final pose. End continuation-ready.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
36,Choreography Transfer — Stability First,"ACTION: follow the reference choreography and pose order. CAMERA: match the reference camera path with small amplitude and a long settle. LIGHTING: preserve source lighting structure. AUDIO: choreography beat at restrained level. STABILITY: lock target identity, anatomy, outfit, direction, floor position, timing, and final pose; no extra action or reframe. Final 2 seconds stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
37,Choreography-to-Beat Sync,Align major movement beats to the supplied rhythm while preserving the reference choreography.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
38,Chronological Timing,"Describe and perform every event strictly in the order it occurs: start, action, result, stable ending.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
39,Cinematic Music,Use polished cinematic instrumental music that supports the scene without overpowering it.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
40,City Ambience,"Use balanced city ambience with distant traffic and pedestrians, kept below the main action.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
41,Clean Continuation End,"Complete the action, reduce motion, stabilize the camera, and hold a readable final frame.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
42,Clean Continuation Start,"Hold the inherited first frame briefly, then begin one clear action without a reset.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
43,Close-Up,Use a stable close-up framing with the full face readable and comfortable headroom.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
44,Constant Velocity,Maintain one consistent camera speed from start to the settling phase.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
45,Continue Exact Final Frame,"Begin from the exact final frame of the previous clip, preserving subject, pose, framing, lighting, environment, and camera direction.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
46,Continuous Ambience Handoff,Maintain one unbroken ambience bed through the ending for a seamless next-clip handoff.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
47,Continuous Source Audio,Keep the supplied source audio continuous across the entire clip with no reset.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
48,Core Subject Lock Block,"Lock identity, anatomy, outfit, hair, expression, and left-right orientation for the full shot.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
49,Crowd Ambience,Use a diffuse background crowd bed with no distinct unwanted dialogue.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
50,Cut on Beat,Use one simple cut exactly on the selected beat; do not add extra cuts.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
51,Dark Ambient,"Use dark ambient sound with slow tension, low drones, and controlled dynamics.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
52,Deep Atmospheric Bass,"Use deep atmospheric bass with clean low frequencies, sparse rhythm, and no harsh distortion.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
53,Dialogue — Balanced,"ACTION: deliver the supplied line with one restrained gesture. CAMERA: static medium close-up, slow-to-normal speed, medium or smaller amplitude. LIGHTING: natural motivated interior lighting. AUDIO: dialogue underscore; preserve physically matched ambience. STABILITY: lock identity, facial anatomy, lip sync, gaze, camera axis, room tone, and background. End with a clean 2-second hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
54,Dialogue — Director Handoff,"SCENE: continue the exact previous final frame. ACTION: deliver the supplied line with one restrained gesture. CAMERA: preserve momentum, then use static medium close-up. LIGHTING: natural motivated interior lighting. AUDIO: continue dialogue underscore without reset. STABILITY: lock identity, facial anatomy, lip sync, gaze, camera axis, room tone, and background. End continuation-ready.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
55,Dialogue — Stability First,"ACTION: deliver the supplied line with one restrained gesture. CAMERA: static medium close-up with small amplitude and a long settle. LIGHTING: natural motivated interior lighting. AUDIO: dialogue underscore at restrained level. STABILITY: lock identity, facial anatomy, lip sync, gaze, camera axis, room tone, and background; no extra action or reframe. Final 2 seconds stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
56,Dialogue Delivery,"The subject delivers the supplied line naturally with precise lip sync, restrained gesture, and stable framing.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
57,Dialogue Present,Preserve the requested dialogue clearly above ambience with natural room acoustics.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
58,Dialogue Stability Block,"Lock identity, facial anatomy, gaze, expression, lip sync, voice timing, camera axis, and room tone.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
59,Dialogue Sync,Synchronize visible speech timing to the supplied dialogue while preserving natural pauses.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
60,Dialogue Underscore,Use a very low unobtrusive underscore that leaves dialogue fully intelligible.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
61,Director Handoff — Audio,"HANDOFF: keep the same dialogue timing, music phrase, ambience, and acoustic space through the scene boundary.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
62,Director Handoff — Exact Frame,"HANDOFF: the next scene starts from this scene's exact final frame with no identity, pose, camera, lighting, scene, prop, or audio reset.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
63,Director Handoff — Held Object,"HANDOFF: preserve the held object, hand ownership, grip, orientation, scale, and contact through the next scene.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
64,Director Handoff — Motion,"HANDOFF: preserve subject direction and camera momentum across the cut, then continue one next action naturally.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
65,Director Handoff — Secondary Cast,"HANDOFF: preserve all secondary characters, their positions, outfits, actions, and interaction timing.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
66,Director Handoff — Weather,"HANDOFF: preserve weather, wind direction, precipitation, wet surfaces, and atmospheric visibility.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
67,Director Scene Handoff,End the scene on one stable composition that the next scene can continue without reframe or identity reset.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
68,Dolly Zoom — Motivated Only,Use one restrained dolly zoom only when the scene calls for a clear dramatic realization; keep the subject centered and avoid repeating the effect.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
69,Drone Approach,Approach from a distant aerial view at a slow constant speed and settle above the subject.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
70,Drone Character Observation — Balanced,"ACTION: continue one simple natural action. CAMERA: slow drone observation, slow-to-normal speed, medium or smaller amplitude. LIGHTING: consistent environmental daylight. AUDIO: ambient; preserve physically matched ambience. STABILITY: lock identity, environment, weather, subject path, horizon, and camera altitude. End with a clean 2-second hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
71,Drone Character Observation — Director Handoff,"SCENE: continue the exact previous final frame. ACTION: continue one simple natural action. CAMERA: preserve momentum, then use slow drone observation. LIGHTING: consistent environmental daylight. AUDIO: continue ambient without reset. STABILITY: lock identity, environment, weather, subject path, horizon, and camera altitude. End continuation-ready.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
72,Drone Character Observation — Stability First,"ACTION: continue one simple natural action. CAMERA: slow drone observation with small amplitude and a long settle. LIGHTING: consistent environmental daylight. AUDIO: ambient at restrained level. STABILITY: lock identity, environment, weather, subject path, horizon, and camera altitude; no extra action or reframe. Final 2 seconds stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
73,Drone Observation,"Use a slow observational drone move with a broad stable path, steady horizon, and no sudden dive.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
74,Drone Observation,The subject continues one simple natural action while the drone observes from a stable broad path.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
75,Ease In,"Begin the camera move gently, reach the planned speed once, and avoid a sudden launch.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
76,Ease Out,Decelerate smoothly into the final composition and hold it stable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
77,Environment Lock,"Preserve location, background, furniture, weather, lighting, object positions, and spatial layout.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
78,Epic,Use an epic instrumental build with clear structure and one controlled climax.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
79,Establish — Act — Settle,"Establish the starting state, perform one main action, then settle into a stable ending.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
80,Even Tempo,Maintain an even natural tempo through the action with no sudden speed change.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
81,Expression Lock,Preserve the specified expression and gaze unless one explicit expression change is requested.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
82,Extreme Close-Up,Frame an extreme close-up of one specified facial or product detail; keep the detail sharp and unobstructed.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
83,Fabric Movement,Use subtle fabric movement sounds synchronized to visible garment motion.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
84,Fabric Turn,The subject makes one slow turn that reveals garment drape while the outfit remains unchanged.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
85,Fashion Electronic,Use sleek fashion-show electronic music with a confident pulse and clean production.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
86,Fashion Stability Block,"Lock identity, anatomy, outfit construction, color, material, footwear, jewelry, hair, and makeup.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
87,Fast + Small,"Use a short fast accent move, then stop on a stable frame.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
88,Fast Camera Speed,Use a fast but physically smooth camera move only for a clear energetic beat; settle immediately afterward.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
89,Film Score,"Use a narrative film-score cue shaped to the scene arc, with a controlled ending cadence.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
90,Final 1 Second Stable,Keep the final 1 second fully stable and readable for continuation.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
91,Final 2 Seconds Stable,Keep the final 2 seconds fully stable with reduced motion and no camera drift.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
92,Final Shot — Choreography Pose,"FINAL SHOT: complete the choreography, stabilize anatomy and ground contact, and hold the final pose for 2 seconds.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
93,Final Shot — Continuation Ready,"FINAL SHOT: reduce motion and blur, avoid occlusion, preserve direction and camera path, and hold a clean continuation-ready frame.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
94,Final Shot — Dialogue Reaction,"FINAL SHOT: complete the line, settle into the specified expression, preserve eye line, and hold in quiet room tone.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
95,Final Shot — Drone Overview,FINAL SHOT: decelerate into a stable aerial overview with steady horizon and readable subject position.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
96,Final Shot — Full Fashion Look,"FINAL SHOT: show the complete outfit, footwear, accessories, and hair in a stable full-body pose for 2 seconds.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
97,Final Shot — Horror Reveal,"FINAL SHOT: complete one restrained reveal, hold the unsettling composition, and preserve intentional silence or ambience.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
98,Final Shot — Product Hero,"FINAL SHOT: hold a sharp product hero frame with stable label, material, reflections, and negative space.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
99,Final Shot — Stable Portrait,"FINAL SHOT: settle on a clean stable portrait with readable face, unobstructed eyes, soft natural breathing, and a 2-second hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Director Handoffs & Final Shots,1.0,False
100,Final-Frame Handoff Lock,"Protect the final 1–2 seconds: stabilize identity, anatomy, pose, camera, lighting, and background for continuation.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
