index,name,prompt,negative_prompt,category,weight,favorite
11,Epic,Use an epic instrumental build with clear structure and one controlled climax.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
12,Suspense,Use restrained suspense music with gradual tension and no sudden unrelated stingers.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
13,Horror,"Use sparse horror scoring with unsettling texture, intentional silence, and one motivated impact.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
14,Romantic Instrumental,Use warm romantic instrumental music with a gentle melody and soft dynamics.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
15,Minimal Piano,Use minimal piano with spacious phrasing and a clean natural decay.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
16,Percussive Sports,Use energetic instrumental percussion with a clear training rhythm and no vocals.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
17,Dialogue Underscore,Use a very low unobtrusive underscore that leaves dialogue fully intelligible.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
18,Choreography Beat,"Use a clean countable beat suitable for movement synchronization, with consistent tempo.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
19,Product Minimalism,Use minimal premium electronic texture that leaves product sounds and details clear.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
20,No Music,"Do not add music. Preserve only the requested dialogue, source audio, or environmental sound.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
21,Beat-Synced Reveal,Time the visual reveal to one clear musical beat while keeping the motion continuous.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
22,Accent on Transition,Place one restrained audio accent exactly on the transition point.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
23,Timed Swell,"Build a smooth musical swell into the specified reveal, then settle cleanly.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
24,Soft Cadence,End the cue with a soft cadence that supports a stable final hold.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
25,Silence Before Impact,Create a short intentional silence immediately before one motivated impact.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
26,Dialogue Sync,Synchronize visible speech timing to the supplied dialogue while preserving natural pauses.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
27,Lip Sync,Match mouth shapes and timing precisely to the supplied vocal audio; do not invent extra speech.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
28,Choreography-to-Beat Sync,Align major movement beats to the supplied rhythm while preserving the reference choreography.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
29,Footstep Sync,Synchronize each visible footfall to its matching sound without adding extra steps.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
30,Gesture Accent,Place one subtle sound or musical accent on the specified hand gesture.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
31,Cut on Beat,Use one simple cut exactly on the selected beat; do not add extra cuts.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
32,Camera Move on Downbeat,Begin the planned camera move on the downbeat and keep its speed controlled.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
33,Reveal After Pause,"Hold brief silence, then begin the reveal on the next clear cue.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
34,Final-Hold Decay,Let the audio decay naturally during the final stable hold.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
35,Continuous Source Audio,Keep the supplied source audio continuous across the entire clip with no reset.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
36,Audio Handoff,End on a clean audio tail or sustained ambience suitable for the next clip.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
37,Studio Room Tone,"Use quiet natural studio room tone with no obvious hum, voices, or music.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
38,City Ambience,"Use balanced city ambience with distant traffic and pedestrians, kept below the main action.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
39,Night City Ambience,Use restrained nighttime city ambience with distant traffic and subtle urban texture.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
40,Forest Ambience,"Use natural forest ambience with soft birds, leaves, and distant environmental detail.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
41,Beach Ambience,Use steady beach ambience with gentle surf and light coastal wind.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
42,Gym Ambience,Use realistic gym ambience with restrained equipment sounds and distant room activity.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
43,Crowd Ambience,Use a diffuse background crowd bed with no distinct unwanted dialogue.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
44,Light Rain,Use soft consistent rain ambience matched to the visible weather.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
45,Heavy Rain,Use strong rain ambience with controlled dynamics and no unrelated thunder unless visible.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
46,Gentle Wind,"Use gentle continuous wind matched to visible hair, fabric, and foliage movement.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
47,Footsteps,"Use natural synchronized footsteps matching surface, pace, and visible footfalls.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
48,Fabric Movement,Use subtle fabric movement sounds synchronized to visible garment motion.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
49,Soft Impacts,Use restrained physically matched impacts only where contact is visible.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
50,Sports Impacts,Use crisp synchronized sports impacts matched to each visible contact.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
51,Product Handling,Use clean close-miked product handling sounds with realistic material texture.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
52,Interior Home Ambience,Use quiet indoor home ambience with stable room tone and distant environmental detail.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
53,Poolside Ambience,"Use gentle pool water, light breeze, and distant resort ambience without crowd dominance.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
54,Dialogue Present,Preserve the requested dialogue clearly above ambience with natural room acoustics.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
55,No Dialogue,Do not add dialogue or speech. Use only the requested music and environmental sound.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
56,No Narration,Do not add narration or voice-over. Preserve scene sound and any requested dialogue only.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
57,No Dialogue or Narration,"Do not add speech, narration, or vocalizations; keep only music and soundscape.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
58,Near Silence,Use near silence with only faint physically plausible room or environmental tone.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
59,Source Sound Preserve,Preserve the supplied source sound exactly in timing and overall character.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
60,Continuous Ambience Handoff,Maintain one unbroken ambience bed through the ending for a seamless next-clip handoff.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
61,Safe No Music,No music. Keep only the requested dialogue or natural ambience.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
62,Safe No Dialogue,No dialogue or narration. Keep only music and environmental sound.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
63,Safe Studio Tone,Quiet steady studio room tone. No voices or hum.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
64,Safe City Ambience,Soft city ambience below the main action. No distinct background speech.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
65,Safe Forest Ambience,Soft forest ambience with light leaves and distant birds.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
66,Safe Beach Ambience,Gentle surf and light coastal wind at steady level.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
67,Safe Rain Ambience,Soft consistent rain matched to the visible weather.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
68,Safe Footstep Sync,Match each visible footfall to one natural footstep sound.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
69,Safe Fabric Sound,Use subtle fabric sound only when the garment visibly moves.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
70,Safe Dialogue Sync,Keep supplied dialogue clear and synchronized to the speaker.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
71,Safe Lip Sync,Match mouth movement to the supplied voice. Do not add words.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
72,Safe Beat Sync,Align one reveal or action to one clear beat.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
73,Safe Soft Cadence,End the music softly during the final stable hold.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
74,Safe Continuous Audio,Keep the same audio bed through the clip with no restart.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
75,Safe Audio Handoff,End with a clean sustained ambience or music tail for continuation.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
76,Safe Near Silence,Use near silence with only faint natural room or environmental tone.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | H3-Safe | Audio,1.0,False
