index,name,prompt,negative_prompt,category,weight,favorite
20,Orbit 90 Degrees,Orbit smoothly through 90 degrees around the subject; the subject remains anchored in place.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
21,Orbit 180 Degrees,Orbit smoothly through 180 degrees around the subject on one continuous path; avoid speed changes.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
22,Orbit 360 Degrees,Complete one controlled 360-degree orbit around the still subject and return to the starting axis.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
23,Overhead Descent,Begin overhead and descend smoothly toward the scene while keeping the composition centered.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
24,Overhead Rise,Rise smoothly from the established scene into a clean overhead view.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
25,Low-Angle Rise,Begin low and rise gradually while maintaining a flattering low-angle view and stable anatomy.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
26,Drone Observation,"Use a slow observational drone move with a broad stable path, steady horizon, and no sudden dive.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
27,Drone Approach,Approach from a distant aerial view at a slow constant speed and settle above the subject.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
28,FPV Glide,"Use a restrained FPV-style glide on a simple readable path with no flips, rolls, or abrupt acceleration.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
29,Macro Detail Slide,"Slide slowly across a macro detail at constant focus and shallow, controlled depth of field.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
30,Macro Detail Push,"Push gently into a product or material detail, keeping the target plane sharp and stable.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
31,Subtle Handheld,Use restrained handheld movement with small natural drift only; preserve readable framing.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
32,Dolly Zoom — Motivated Only,Use one restrained dolly zoom only when the scene calls for a clear dramatic realization; keep the subject centered and avoid repeating the effect.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
33,Extreme Close-Up,Frame an extreme close-up of one specified facial or product detail; keep the detail sharp and unobstructed.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
34,Close-Up,Use a stable close-up framing with the full face readable and comfortable headroom.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
35,Head-and-Shoulders,Frame the head and shoulders cleanly with balanced headroom and no cropped chin.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
36,Medium Close-Up,Frame from upper chest upward with a natural portrait perspective.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
37,Medium Shot,Frame the subject from approximately waist up with hands visible when they enter the action.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
38,Medium-Wide Shot,Use a medium-wide framing that shows the subject and enough environment for context.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
39,Full-Body Shot,"Keep the full body, footwear, and ground contact visible with comfortable margins.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
40,Wide Establishing Shot,Establish the complete location and subject position in one clear wide frame.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
41,Low Angle,View the subject from a controlled low angle without extreme lens distortion.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
42,High Angle,View the subject from a gentle high angle while preserving natural proportions.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
43,Over-the-Shoulder,Use an over-the-shoulder composition with the foreground shoulder restrained and the target subject clear.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
44,Front Three-Quarter,Use a front three-quarter view that shows facial structure and outfit silhouette clearly.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
45,Profile,Use a clean side-profile framing with the face outline and direction of gaze readable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
46,Rear Three-Quarter,"Use a rear three-quarter view while preserving identity, hairstyle, outfit, and direction.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
47,Rear View,Use a stable rear view with outfit and hair continuity; do not rotate the subject unexpectedly.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
48,Top-Down,Use a centered top-down view with a level image plane and clearly arranged scene elements.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
49,Macro Product Detail,"Frame a single material, accessory, or product detail at macro scale with stable focus.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
50,Ground-Level Detail,Frame footwear or ground contact from a low ground-level angle without distorting the legs.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
51,Symmetrical Center Frame,Center the subject in a balanced symmetrical composition and hold the axis.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
52,Rule-of-Thirds Portrait,Place the subject on a clear third with intentional negative space and stable eye line.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
53,Very Slow Camera Speed,"Move the camera at a very slow, even speed with a long gentle settle.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
54,Slow Camera Speed,Use a slow controlled camera speed with no acceleration spikes.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
55,Normal Camera Speed,Use a natural moderate camera speed that keeps the action easy to read.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
56,Fast Camera Speed,Use a fast but physically smooth camera move only for a clear energetic beat; settle immediately afterward.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
57,Small Amplitude,"Keep camera travel small and restrained, with minimal change in framing.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
58,Medium Amplitude,Use a medium camera travel distance that reveals context without losing the subject.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
59,Large Amplitude,"Use one broad camera move on a simple path, preserving scale, horizon, and subject continuity.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
60,Very Slow + Small,Use very slow speed and small amplitude for a stable luxury-detail move.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
61,Very Slow + Medium,Use very slow speed and medium amplitude for a calm controlled reveal.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
62,Slow + Small,Use slow speed and small amplitude; prioritize stability over spectacle.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
63,Slow + Medium,Use slow speed and medium amplitude with smooth start and finish.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
64,Slow + Large,Use slow speed and one large simple path; keep the subject centered and readable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
65,Normal + Small,Use normal speed with small travel for a brief motivated adjustment.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
66,Normal + Medium,Use normal speed with medium travel and a clean final settle.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
67,Fast + Small,"Use a short fast accent move, then stop on a stable frame.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
68,Ease In,"Begin the camera move gently, reach the planned speed once, and avoid a sudden launch.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
69,Ease Out,Decelerate smoothly into the final composition and hold it stable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
70,Constant Velocity,Maintain one consistent camera speed from start to the settling phase.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
71,Safe Static Medium,Static medium shot. Keep the subject centered. Hold the horizon and framing steady.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
72,Safe Static Full Body,Static full-body shot. Keep footwear and ground contact visible. No camera drift.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
73,Safe Slow Push,"Slow small push-in. Keep identity, scale, and center framing stable. Settle at the end.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
74,Safe Slow Pull,Slow small pull-out. Reveal context gradually. Settle on a stable frame.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
75,Safe Pan Left,Slow small pan left. Keep the horizon level and the subject readable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
76,Safe Pan Right,Slow small pan right. Keep the horizon level and the subject readable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
77,Safe Truck Left,Slow short truck left. Preserve distance and subject scale.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
78,Safe Truck Right,Slow short truck right. Preserve distance and subject scale.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
79,Safe Tilt Up,Slow tilt up on one axis. Stop cleanly on the intended framing.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
80,Safe Tilt Down,Slow tilt down on one axis. Stop cleanly on the intended framing.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
81,Safe Arc 45,Slow 45-degree arc around the still subject. Preserve distance and horizon.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
82,Safe Orbit 90,Slow 90-degree orbit. Subject remains still. One continuous path.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
83,Safe Side Track,Track beside the subject at matched walking pace. Keep spacing stable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
84,Safe Macro Slide,Slow short macro slide across one detail. Keep focus stable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
85,Safe Overhead Hold,Stable top-down view. Keep the scene centered and motion minimal.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
86,Safe High Angle,Gentle high-angle medium shot. Preserve natural proportions.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
87,Safe Low Angle,Gentle low-angle full-body shot. Avoid lens distortion.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
88,Safe Portrait Close-Up,Stable close-up. Keep the full face readable and eyes unobstructed.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | H3-Safe | Camera,1.0,False
