index,name,prompt,negative_prompt,category,weight,favorite
11,Messy Ponytail,"Give <Subject 1> messy ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
12,Messy Pigtails,"Give <Subject 1> messy pigtails; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
13,Braided Ponytail,"Give <Subject 1> braided ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
14,Braided Pigtails,"Give <Subject 1> braided pigtails; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
15,Twisted Ponytail,"Give <Subject 1> twisted ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
16,Twisted Pigtails,"Give <Subject 1> twisted pigtails; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
17,Double Ponytail,"Give <Subject 1> double ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
18,Double Pigtails,"Give <Subject 1> double pigtails; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
19,Bubble Ponytail,"Give <Subject 1> bubble ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
20,Bubble Pigtails,"Give <Subject 1> bubble pigtails; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
21,High Bun,"Give <Subject 1> high bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
22,High Chignon,"Give <Subject 1> high chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
23,Low Bun,"Give <Subject 1> low bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
24,Low Chignon,"Give <Subject 1> low chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
25,Side Bun,"Give <Subject 1> side bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
26,Side Chignon,"Give <Subject 1> side chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
27,Sleek Bun,"Give <Subject 1> sleek bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
28,Sleek Chignon,"Give <Subject 1> sleek chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
29,Messy Bun,"Give <Subject 1> messy bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
30,Messy Chignon,"Give <Subject 1> messy chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
31,Braided Bun,"Give <Subject 1> braided bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
32,Braided Chignon,"Give <Subject 1> braided chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
33,Twisted Bun,"Give <Subject 1> twisted bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
34,Twisted Chignon,"Give <Subject 1> twisted chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
35,Double Bun,"Give <Subject 1> double bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
36,Double Chignon,"Give <Subject 1> double chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
37,Space Bun,"Give <Subject 1> space bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
38,Space Chignon,"Give <Subject 1> space chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
39,Knotted Bun,"Give <Subject 1> knotted bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
40,Knotted Chignon,"Give <Subject 1> knotted chignon; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
41,Fountain Ponytail,"Give <Subject 1> fountain ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
42,Wrapped-Base Ponytail,"Give <Subject 1> wrapped-base ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
43,Sectioned Bubble Ponytail,"Give <Subject 1> sectioned bubble ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
44,Half-Up Ponytail,"Give <Subject 1> half-up ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
45,Half-Up Bun,"Give <Subject 1> half-up bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
46,Sock Bun,"Give <Subject 1> sock bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
47,Ballerina Bun,"Give <Subject 1> ballerina bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
48,Rose Bun,"Give <Subject 1> rose bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
49,Fan Bun,"Give <Subject 1> fan bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
50,Looped Bun,"Give <Subject 1> looped bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Buns and Ponytails,1.0,False
